id,id_str,url,date,user_id,user_id_str,user_url,username,displayname,rawDescription,user_created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,profileImageUrl,profileBannerUrl,protected,verified,blue,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,conversationId,conversationIdStr,source,sourceUrl,sourceLabel,sentiment,negative,neutral,positive
990741270078349315,990741270078349315,https://x.com/UbisoftSupport/status/990741270078349315,2018-04-29T23:55:00+00:00,115717640,115717640,https://x.com/UbisoftSupport,UbisoftSupport,Ubisoft Support,"Official @Ubisoft Player Support 🎮
Join our Discord 👉 https://t.co/PzwLmTf1Bv
Data Privacy Rights: https://t.co/xvMLxtzilL",2010-02-19T17:28:44+00:00,714573,125,586390,5221,942,7891,Worldwide,https://pbs.twimg.com/profile_images/1828839779821096961/02gHtQ_v_normal.jpg,https://pbs.twimg.com/profile_banners/115717640/1718298862,,False,False,en,@Schwarze_Seuche That error ends in 204 if it's a cable disconnection issue. Are you saying that the cable is physically disconnecting or that it is not when the error comes up?,1,0,0,0,0,990651930782380033,990651930782380033,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",https://www.sprinklr.com,Sprinklr,"{'positive': 0.023164628, 'neutral': 0.3912123, 'negative': 0.585623}",0.585623,0.3912123,0.023164628
990740896953044992,990740896953044992,https://x.com/UbisoftSupport/status/990740896953044992,2018-04-29T23:53:31+00:00,115717640,115717640,https://x.com/UbisoftSupport,UbisoftSupport,Ubisoft Support,"Official @Ubisoft Player Support 🎮
Join our Discord 👉 https://t.co/PzwLmTf1Bv
Data Privacy Rights: https://t.co/xvMLxtzilL",2010-02-19T17:28:44+00:00,714573,125,586390,5221,942,7891,Worldwide,https://pbs.twimg.com/profile_images/1828839779821096961/02gHtQ_v_normal.jpg,https://pbs.twimg.com/profile_banners/115717640/1718298862,,False,False,en,@cpmuoio Thank you for telling us! Could you also tell us how exactly you closed the software?,1,0,0,0,0,990373424613740549,990373424613740549,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",https://www.sprinklr.com,Sprinklr,"{'positive': 0.053501274, 'neutral': 0.24025363, 'negative': 0.7062451}",0.7062451,0.24025363,0.053501274
990740515372126208,990740515372126208,https://x.com/UbisoftSupport/status/990740515372126208,2018-04-29T23:52:00+00:00,115717640,115717640,https://x.com/UbisoftSupport,UbisoftSupport,Ubisoft Support,"Official @Ubisoft Player Support 🎮
Join our Discord 👉 https://t.co/PzwLmTf1Bv
Data Privacy Rights: https://t.co/xvMLxtzilL",2010-02-19T17:28:44+00:00,714573,125,586390,5221,942,7891,Worldwide,https://pbs.twimg.com/profile_images/1828839779821096961/02gHtQ_v_normal.jpg,https://pbs.twimg.com/profile_banners/115717640/1718298862,,False,False,en,"@kooldjmic Thank you! We do not have an ETA, as this is in the investigation stage currently. Any reports to our team at https://t.co/B8oXFGdBLl are very much appreciated.",0,0,0,0,0,990727567467565056,990727567467565056,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",https://www.sprinklr.com,Sprinklr,"{'positive': 0.06677271, 'neutral': 0.28335822, 'negative': 0.6498691}",0.6498691,0.28335822,0.06677271
990740264141709313,990740264141709313,https://x.com/UbisoftSupport/status/990740264141709313,2018-04-29T23:51:00+00:00,115717640,115717640,https://x.com/UbisoftSupport,UbisoftSupport,Ubisoft Support,"Official @Ubisoft Player Support 🎮
Join our Discord 👉 https://t.co/PzwLmTf1Bv
Data Privacy Rights: https://t.co/xvMLxtzilL",2010-02-19T17:28:44+00:00,714573,125,586390,5221,942,7891,Worldwide,https://pbs.twimg.com/profile_images/1828839779821096961/02gHtQ_v_normal.jpg,https://pbs.twimg.com/profile_banners/115717640/1718298862,,False,False,en,"@NEWtainment We haven't seen any sign that the issue is consistent, but please tell us if the issue happens again in the same spot. We are still investigating, so we don't have more information to provide at this time.",0,1,1,0,0,990718880548040705,990718880548040705,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",https://www.sprinklr.com,Sprinklr,"{'positive': 0.057457037, 'neutral': 0.23943691, 'negative': 0.70310605}",0.70310605,0.23943691,0.057457037
990740025515167745,990740025515167745,https://x.com/kooldjmic/status/990740025515167745,2018-04-29T23:50:03+00:00,68869067,68869067,https://x.com/kooldjmic,kooldjmic,KoolDJMic,,2009-08-26T01:49:24+00:00,12,24,207,131,2,35,,https://pbs.twimg.com/profile_images/1025629546224254977/gqKVpI0p_normal.jpg,https://pbs.twimg.com/profile_banners/68869067/1533364115,,False,False,en,@ChiSOXguy222 @Ubisoft @SouthPark I sent this to ubi support hope it’s fixed soon,0,0,0,0,0,990728774403678208,990728774403678208,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'positive': 0.079138026, 'neutral': 0.27353647, 'negative': 0.64732546}",0.64732546,0.27353647,0.079138026
990739508361617408,990739508361617408,https://x.com/UbisoftSupport/status/990739508361617408,2018-04-29T23:48:00+00:00,115717640,115717640,https://x.com/UbisoftSupport,UbisoftSupport,Ubisoft Support,"Official @Ubisoft Player Support 🎮
Join our Discord 👉 https://t.co/PzwLmTf1Bv
Data Privacy Rights: https://t.co/xvMLxtzilL",2010-02-19T17:28:44+00:00,714573,125,586390,5221,942,7891,Worldwide,https://pbs.twimg.com/profile_images/1828839779821096961/02gHtQ_v_normal.jpg,https://pbs.twimg.com/profile_banners/115717640/1718298862,,False,False,en,@TheTripleBOOMER Please send us a DM with the username and email address for the account that received the in-game purchase. https://t.co/eLJFk720bN,0,0,0,0,0,990696449049579521,990696449049579521,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",https://www.sprinklr.com,Sprinklr,"{'positive': 0.040522393, 'neutral': 0.09355654, 'negative': 0.865921}",0.865921,0.09355654,0.040522393
990739257617735680,990739257617735680,https://x.com/UbisoftSupport/status/990739257617735680,2018-04-29T23:47:00+00:00,115717640,115717640,https://x.com/UbisoftSupport,UbisoftSupport,Ubisoft Support,"Official @Ubisoft Player Support 🎮
Join our Discord 👉 https://t.co/PzwLmTf1Bv
Data Privacy Rights: https://t.co/xvMLxtzilL",2010-02-19T17:28:44+00:00,714573,125,586390,5221,942,7891,Worldwide,https://pbs.twimg.com/profile_images/1828839779821096961/02gHtQ_v_normal.jpg,https://pbs.twimg.com/profile_banners/115717640/1718298862,,False,False,en,@mickeyd_7 Please send us a DM with your Ubisoft username and email address along with a screenshot of the email response to the survey. https://t.co/eLJFk720bN,0,0,0,0,0,990707670020710400,990707670020710400,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",https://www.sprinklr.com,Sprinklr,"{'positive': 0.048539303, 'neutral': 0.12161409, 'negative': 0.8298466}",0.8298466,0.12161409,0.048539303
990739131155337216,990739131155337216,https://x.com/UbisoftSupport/status/990739131155337216,2018-04-29T23:46:30+00:00,115717640,115717640,https://x.com/UbisoftSupport,UbisoftSupport,Ubisoft Support,"Official @Ubisoft Player Support 🎮
Join our Discord 👉 https://t.co/PzwLmTf1Bv
Data Privacy Rights: https://t.co/xvMLxtzilL",2010-02-19T17:28:44+00:00,714573,125,586390,5221,942,7891,Worldwide,https://pbs.twimg.com/profile_images/1828839779821096961/02gHtQ_v_normal.jpg,https://pbs.twimg.com/profile_banners/115717640/1718298862,,False,False,en,@NoahTehArc We've replied to your DM at this time. :),0,0,0,0,0,990710900205260800,990710900205260800,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",https://www.sprinklr.com,Sprinklr,"{'positive': 0.011957542, 'neutral': 0.48539126, 'negative': 0.5026512}",0.5026512,0.48539126,0.011957542
990739130823962624,990739130823962624,https://x.com/UbisoftSupport/status/990739130823962624,2018-04-29T23:46:30+00:00,115717640,115717640,https://x.com/UbisoftSupport,UbisoftSupport,Ubisoft Support,"Official @Ubisoft Player Support 🎮
Join our Discord 👉 https://t.co/PzwLmTf1Bv
Data Privacy Rights: https://t.co/xvMLxtzilL",2010-02-19T17:28:44+00:00,714573,125,586390,5221,942,7891,Worldwide,https://pbs.twimg.com/profile_images/1828839779821096961/02gHtQ_v_normal.jpg,https://pbs.twimg.com/profile_banners/115717640/1718298862,,False,False,en,"@NEWtainment We have received reports of an issue that sounds like what you're describing, and a player said that restarting the game without saving let him/her return to before the issue began.",2,0,0,0,0,990718880548040705,990718880548040705,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",https://www.sprinklr.com,Sprinklr,"{'positive': 0.060637064, 'neutral': 0.2020764, 'negative': 0.7372865}",0.7372865,0.2020764,0.060637064
990738556355334145,990738556355334145,https://x.com/noble_prime01/status/990738556355334145,2018-04-29T23:44:13+00:00,830747849109405696,830747849109405696,https://x.com/noble_prime01,noble_prime01,Noble,A work in progress...,2017-02-12T11:58:16+00:00,177,206,2063,3238,2,347,Playstation GT = Noble_Prime01,https://pbs.twimg.com/profile_images/999972362379583489/Xv3pM1Ie_normal.jpg,https://pbs.twimg.com/profile_banners/830747849109405696/1535074506,,False,False,en,📢 I'm starting live on #GodofWar !  https://t.co/nH9Rmy7qsh #wizebot #twitch #Twitch_United #Ubisoft #GhostWars,0,0,1,0,0,990738556355334145,990738556355334145,"<a href=""https://wizebot.tv"" rel=""nofollow"">Wize.Bot</a>",https://wizebot.tv,Wize.Bot,"{'positive': 0.028686296, 'neutral': 0.22638431, 'negative': 0.7449294}",0.7449294,0.22638431,0.028686296
