id,id_str,url,date,user_id,user_id_str,user_url,username,displayname,rawDescription,user_created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,profileImageUrl,profileBannerUrl,protected,verified,blue,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,conversationId,conversationIdStr,source,sourceUrl,sourceLabel,sentiment,negative,neutral,positive
1752481572379320542,1752481572379320542,https://x.com/sfchronicle/status/1752481572379320542,2024-01-30T23:59:01+00:00,121597316,121597316,https://x.com/sfchronicle,sfchronicle,San Francisco Chronicle,Delivering the Bay Area’s best journalism every day. Subscribe and support the newsroom: https://t.co/p8tnyqwzKs,2010-03-10T00:44:07+00:00,313054,483,419148,4938,4460,91444,"San Francisco, CA",https://pbs.twimg.com/profile_images/1145742752824483842/gAPc8mwO_normal.png,https://pbs.twimg.com/profile_banners/121597316/1431378314,,False,False,en,A San Francisco jury acquitted a man of felony burglary charges related to a July break-in at Ubisoft's downtown headquarters. https://t.co/vn6h21GUvw,0,1,1,0,0,1752481572379320542,1752481572379320542,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",http://www.socialflow.com,SocialFlow,"{'positive': 0.03826748, 'neutral': 0.39373848, 'negative': 0.56799406}",0.56799406,0.39373848,0.03826748
1752481054881931376,1752481054881931376,https://x.com/xwaveddd/status/1752481054881931376,2024-01-30T23:56:57+00:00,1561950113530003456,1561950113530003456,https://x.com/xwaveddd,xwaveddd,x waved,,2022-08-23T05:35:19+00:00,1,4,10,0,0,0,,https://pbs.twimg.com/profile_images/1561950191938306048/v3fnIEe8_normal.png,,,False,False,en,@Ubisoft @Rainbow6Game Please please upgrade your anti cheat the game is a joke to play atm and you are about to lose a lot of players,0,0,0,0,0,1752481054881931376,1752481054881931376,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'positive': 0.014473515, 'neutral': 0.039759263, 'negative': 0.9457672}",0.9457672,0.039759263,0.014473515
1752479723718950935,1752479723718950935,https://x.com/truthoh/status/1752479723718950935,2024-01-30T23:51:40+00:00,62259873,62259873,https://x.com/truthoh,truthoh,Truthoh the Malignant,I tells it like it is.,2009-08-02T13:27:45+00:00,95,82,3595,56323,1,594,,https://pbs.twimg.com/profile_images/1186497139/Jupiter_Djinn_normal.png,,,False,False,en,@UrsulasCartri @Ubisoft_UK Probably getting us ready for the inevitable Nintendo Switch Online Expansion Pack release.,0,0,1,0,0,1752300636815626357,1752300636815626357,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'positive': 0.017764328, 'neutral': 0.48196733, 'negative': 0.5002683}",0.5002683,0.48196733,0.017764328
1752479712041943350,1752479712041943350,https://x.com/lage_netto/status/1752479712041943350,2024-01-30T23:51:37+00:00,3462733995,3462733995,https://x.com/lage_netto,lage_netto,Netto Lage Ψ,Ele/dele. 21y. INFJ. Autista. Constantes e variáveis. Autor de O Renegado Carmesim (ainda em fase de escrita). Chalé 3,2015-08-27T23:59:51+00:00,943,3179,72067,118029,12,10449,,https://pbs.twimg.com/profile_images/1812643879952216064/42SMkIbY_normal.jpg,https://pbs.twimg.com/profile_banners/3462733995/1728515643,,False,False,en,"Insomniac Games, Naughty Dog, Ubisoft, From Software, e outras",0,0,0,0,0,1752479712041943350,1752479712041943350,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'positive': 0.08136701, 'neutral': 0.1285574, 'negative': 0.7900756}",0.7900756,0.1285574,0.08136701
1752446895580905736,1752446895580905736,https://x.com/dlcelest/status/1752446895580905736,2024-01-30T21:41:13+00:00,1678487238978465802,1678487238978465802,https://x.com/dlcelest,dlcelest,sile ♌︎,playing assassin’s creed unity ♥︎ she/her ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏,2023-07-10T19:32:13+00:00,1056,1146,18323,8079,5,1968,🐈‍⬛. . .  ꒰ twiceidle. ꒱,https://pbs.twimg.com/profile_images/1846260985083895808/rhUdYzVe_normal.jpg,https://pbs.twimg.com/profile_banners/1678487238978465802/1729017906,,False,False,pt,05. Tem alguma desenvolvedora pelo qual você consume quase todos os jogos?,1,1,75,591,3,1752446885380407763,1752446885380407763,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'positive': 0.030071026, 'neutral': 0.08540932, 'negative': 0.88451964}",0.88451964,0.08540932,0.030071026
1752479699354501525,1752479699354501525,https://x.com/Raven0178/status/1752479699354501525,2024-01-30T23:51:34+00:00,1460095100927709184,1460095100927709184,https://x.com/Raven0178,Raven0178,Edér,,2021-11-15T03:59:55+00:00,112,159,6196,106577,0,161,,https://pbs.twimg.com/profile_images/1615809139674058752/8EUkWBX__normal.jpg,https://pbs.twimg.com/profile_banners/1460095100927709184/1683083811,,False,False,en,"@Colteastwood But will it be growth, at the expense of their console segment?

Cuz yea, we all want games from Xbox.. but if we get games at the cost of Xbox existing in the future..

Then all we got, in the end, is another Tencent, Ubisoft, EA, Embracer.. (&amp; less console competition)",0,0,0,0,0,1752455984470172027,1752455984470172027,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'positive': 0.2140391, 'neutral': 0.2862634, 'negative': 0.4996975}",0.4996975,0.2862634,0.2140391
1752478806625935584,1752478806625935584,https://x.com/arealgoodlawyer/status/1752478806625935584,2024-01-30T23:48:01+00:00,1275067089267515396,1275067089267515396,https://x.com/arealgoodlawyer,arealgoodlawyer,samp,"A guy obsessed w Star Wars, Assassin's Creed, Power Rangers and superhero comic books.",2020-06-22T14:04:31+00:00,330,1251,6866,39577,0,713,he/him,https://pbs.twimg.com/profile_images/1849269277280313344/LkG_2TqG_normal.jpg,https://pbs.twimg.com/profile_banners/1275067089267515396/1692233458,,False,False,en,I can't stand  the fact Ubisoft will launch a Black Flag (a 2013 game) before remaking the first game ever in the franchise (a 2007 game),0,0,0,0,0,1752478806625935584,1752478806625935584,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'positive': 0.041100632, 'neutral': 0.14611448, 'negative': 0.81278485}",0.81278485,0.14611448,0.041100632
1752461325790294129,1752461325790294129,https://x.com/AccessTheAnimus/status/1752461325790294129,2024-01-30T22:38:33+00:00,1411186370,1411186370,https://x.com/AccessTheAnimus,AccessTheAnimus,Access The Animus,"In-depth videos, analyses and news about Assassin's Creed

Contact: accessanimus@gmail.com
YouTube: https://t.co/6BysGmyhtL
Discord: https://t.co/t1p5R1ORHY",2013-05-07T20:37:51+00:00,94293,201,16015,1838,152,9212,,https://pbs.twimg.com/profile_images/1656774354133217282/SrsJiseR_normal.jpg,https://pbs.twimg.com/profile_banners/1411186370/1683840946,,False,True,en,"New #AssassinsCreed rumors / corroborations according to a recent article by @InsiderGamingIG!

🔴 Codename Red, planned for the second half of 2024

🟢 Codename Invictus and Hexe - 2025 and 2026

🔵 Black Flag Remake, currently internally named ""Project Obsidian"" - beyond 2026",15,103,731,11,41,1752461325790294129,1752461325790294129,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"{'positive': 0.098374546, 'neutral': 0.109671146, 'negative': 0.7919544}",0.7919544,0.109671146,0.098374546
1752478543009702224,1752478543009702224,https://x.com/hoveside/status/1752478543009702224,2024-01-30T23:46:58+00:00,2993071888,2993071888,https://x.com/hoveside,hoveside,GBHOVE,🇬🇧  | 🐐 on the sticks,2015-01-22T21:31:12+00:00,290,795,14402,23378,6,3201,nighthaven labs,https://pbs.twimg.com/profile_images/1442804374305230854/sS6sBN2m_normal.jpg,https://pbs.twimg.com/profile_banners/2993071888/1671022599,,False,False,en,No R6 market place makes Hove a sad boy @Ubisoft,0,0,1,0,0,1752478543009702224,1752478543009702224,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'positive': 0.011487166, 'neutral': 0.05086086, 'negative': 0.9376519}",0.9376519,0.05086086,0.011487166
1752478212817334725,1752478212817334725,https://x.com/reyeskelsier/status/1752478212817334725,2024-01-30T23:45:40+00:00,1408573811331579906,1408573811331579906,https://x.com/reyeskelsier,reyeskelsier,otávio,"multifandom
                                                               
aqui defendemos Powder/Jinx, Abby (TLOU), Jules e Gabi Braun a todo custo",2021-06-25T23:52:32+00:00,254,532,4490,201315,2,416,,https://pbs.twimg.com/profile_images/1638322695644299264/sxjCQnkG_normal.jpg,https://pbs.twimg.com/profile_banners/1408573811331579906/1637600397,,False,False,en,"@Crownified @pierre485_ Those games are not released on steam, but they release day one in Ubisoft+ so the numbers are a combination of sales and Ubi+ players",0,0,0,0,0,1752451038706037032,1752451038706037032,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'positive': 0.03555495, 'neutral': 0.10673681, 'negative': 0.85770816}",0.85770816,0.10673681,0.03555495
