id,id_str,url,date,user_id,user_id_str,user_url,username,displayname,rawDescription,user_created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,profileImageUrl,profileBannerUrl,protected,verified,blue,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,conversationId,conversationIdStr,source,sourceUrl,sourceLabel,sentiment,negative,neutral,positive
1046187577424982020,1046187577424982020,https://x.com/benmonk2810/status/1046187577424982020,2018-09-29T23:58:50+00:00,346676528,346676528,https://x.com/benmonk2810,benmonk2810,ben monk,,2011-08-01T17:18:02+00:00,50,87,68,15,0,10,,https://pbs.twimg.com/profile_images/524462237415903232/nCCUVPwL_normal.jpeg,https://pbs.twimg.com/profile_banners/346676528/1358271614,,False,False,en,@Ubisoft any chance of remastering EndWar for its 10th anniversary. I used 2 love that game and I’m craving some quality rts action on my PS4,0,0,0,0,0,1046187577424982020,1046187577424982020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'positive': 0.110385574, 'neutral': 0.29528585, 'negative': 0.5943286}",0.5943286,0.29528585,0.110385574
1046186058499674112,1046186058499674112,https://x.com/abielquiles/status/1046186058499674112,2018-09-29T23:52:48+00:00,937895092706267137,937895092706267137,https://x.com/abielquiles,abielquiles,abiel.quiles,🇵🇷/🇩🇴 /18 / ❤️,2017-12-05T04:03:10+00:00,28,116,200,311,0,0,"New York, USA",https://pbs.twimg.com/profile_images/1289320354184298497/RhPq5h7O_normal.jpg,https://pbs.twimg.com/profile_banners/937895092706267137/1602389670,,False,False,en,@LeanF00 @PSDN_iDown @Rainbow6Game @Ubisoft @FamilyGuyonFOX Yo bro are we supposed to scrim ur team I’m asking bc waterz isn’t on,0,0,0,0,0,1045790311157518336,1045790311157518336,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'positive': 0.04457848, 'neutral': 0.37344635, 'negative': 0.58197516}",0.58197516,0.37344635,0.04457848
1046184280316170240,1046184280316170240,https://x.com/fireghost47/status/1046184280316170240,2018-09-29T23:45:44+00:00,3399069040,3399069040,https://x.com/fireghost47,fireghost47,FireGhost,,2015-08-01T17:53:47+00:00,21,42,3300,11424,3,2573,,https://pbs.twimg.com/profile_images/1406629935180099585/E2AQqaKi_normal.jpg,https://pbs.twimg.com/profile_banners/3399069040/1506725672,,False,False,en,@RogueN9 Its_epi is the community manager for R6S. So i'm pretty much positive that he has some insider info that most of us don't know. But besides the fact that he is working with ubisoft idk if he has something else to back that with :P,0,0,1,0,0,1045996121242443777,1045996121242443777,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'positive': 0.11171673, 'neutral': 0.27122957, 'negative': 0.6170537}",0.6170537,0.27122957,0.11171673
1046183701653188608,1046183701653188608,https://x.com/NextIndie/status/1046183701653188608,2018-09-29T23:43:26+00:00,1022183203736571905,1022183203736571905,https://x.com/NextIndie,NextIndie,The Next Big Indie Game,Tweeting an exciting new game every three hours. @ me if you need one sooner! Written and maintained by @quiggy.,2018-07-25T18:14:01+00:00,158,1,16740,5,3,0,,https://pbs.twimg.com/profile_images/1022183397198721024/xlmNTS4d_normal.jpg,,,False,False,en,It's a bit like if Ubisoft made Steel Battalion.,0,0,0,0,0,1046183701653188608,1046183701653188608,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",https://cheapbotsdonequick.com,"Cheap Bots, Done Quick!","{'positive': 0.19927582, 'neutral': 0.29493842, 'negative': 0.50578576}",0.50578576,0.29493842,0.19927582
1046183514083917829,1046183514083917829,https://x.com/LarssonR6S/status/1046183514083917829,2018-09-29T23:42:41+00:00,800742725221916672,800742725221916672,https://x.com/LarssonR6S,LarssonR6S,L-18 🇸🇪,”Do crabs think fishes can fly?”,2016-11-21T16:48:37+00:00,146,176,353,149,1,21,"Huddinge, Sverige",https://pbs.twimg.com/profile_images/1213288996815671301/oVC9dINx_normal.jpg,https://pbs.twimg.com/profile_banners/800742725221916672/1578105761,,False,False,en,@gabeelikes @Ubisoft @ItsEpi i just did how long can it take to get respond?,0,0,0,0,0,1046098667160162305,1046098667160162305,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.08558855, 'neutral': 0.13735731, 'negative': 0.7770541}",0.7770541,0.13735731,0.08558855
1046183477257932800,1046183477257932800,https://x.com/UbisoftSupport/status/1046183477257932800,2018-09-29T23:42:32+00:00,115717640,115717640,https://x.com/UbisoftSupport,UbisoftSupport,Ubisoft Support,"Official @Ubisoft Player Support 🎮
Join our Discord 👉 https://t.co/PzwLmTf1Bv
Data Privacy Rights: https://t.co/xvMLxtzilL",2010-02-19T17:28:44+00:00,714591,125,586390,5221,942,7891,Worldwide,https://pbs.twimg.com/profile_images/1828839779821096961/02gHtQ_v_normal.jpg,https://pbs.twimg.com/profile_banners/115717640/1718298862,,False,False,en,@Bentisto Please reach out to your local shop team at https://t.co/B8oXFGdBLl directly. Thanks!,1,0,0,1,0,1046051884816109571,1046051884816109571,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",https://www.sprinklr.com,Sprinklr,"{'positive': 0.048110608, 'neutral': 0.13394912, 'negative': 0.81794035}",0.81794035,0.13394912,0.048110608
1046183375504068610,1046183375504068610,https://x.com/rardk64/status/1046183375504068610,2018-09-29T23:42:08+00:00,1143906097,1143906097,https://x.com/rardk64,rardk64,rar - closing account Oct 31,find me on other platforms please! see pinned post,2013-02-03T01:36:16+00:00,925,1182,163699,69944,28,8612,,https://pbs.twimg.com/profile_images/1587300968349290496/AdAG6CeU_normal.png,https://pbs.twimg.com/profile_banners/1143906097/1546420746,,False,False,en,"A victory for Ubisoft. Happy for them, and I hope they continue to put out some great stuff! https://t.co/hvRAnMt07m",0,0,0,0,0,1046183375504068610,1046183375504068610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'positive': 0.013950361, 'neutral': 0.047107015, 'negative': 0.9389426}",0.9389426,0.047107015,0.013950361
1046182706814554112,1046182706814554112,https://x.com/ejenngs/status/1046182706814554112,2018-09-29T23:39:29+00:00,56703826,56703826,https://x.com/ejenngs,ejenngs,Ubisoft head of Audio Log placement,,2009-07-14T14:14:16+00:00,115,221,7643,10001,3,731,,https://pbs.twimg.com/profile_images/1602390913933770785/Q-gWYYdg_normal.jpg,https://pbs.twimg.com/profile_banners/56703826/1496938925,,False,False,en,@fartlebee if only there were sum classic dungeon crawlers we could play,0,0,0,0,0,1046108417415360513,1046108417415360513,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.25610015, 'neutral': 0.28417063, 'negative': 0.4597292}",0.4597292,0.28417063,0.25610015
1046182651525255168,1046182651525255168,https://x.com/ClaudioACSy/status/1046182651525255168,2018-09-29T23:39:15+00:00,2462931696,2462931696,https://x.com/ClaudioACSy,ClaudioACSy,⭐ クラオディオ ❤️ シャドウ ⛩️,"#AssassinsCreed Ubisoft ⭐️_Player ⭐
- 🦅 Nihil Verum Omnia Licita 🙏 - Dream 😍 Pray 🙏 Believe ❤️ Receive 🤗",2014-04-25T09:04:01+00:00,2942,947,73285,130978,55,8043,"Isère, Rhône-Alpes",https://pbs.twimg.com/profile_images/1804906411693912064/xF6DVkUb_normal.jpg,https://pbs.twimg.com/profile_banners/2462931696/1719158151,,False,False,en,"@Nikki_Napa1m @PAXAus @Ubisoft @UbisoftClub Congratulations 🎊 🎉 🎊 🎉
Welcome to the #UbisoftStarPlayers  family 🤗",0,0,1,0,0,1045782753621336064,1045782753621336064,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'positive': 0.02739034, 'neutral': 0.15166225, 'negative': 0.8209474}",0.8209474,0.15166225,0.02739034
1046182255465443330,1046182255465443330,https://x.com/KevinRicky99/status/1046182255465443330,2018-09-29T23:37:41+00:00,1951900862,1951900862,https://x.com/KevinRicky99,KevinRicky99,Kevin Aleixo / KevinRicky99,"14/11/1999
🇵🇹
I like cars, games, anime and drawing
Usually art and random retweets with bad english",2013-10-10T14:47:23+00:00,98,2279,20860,98626,3,405,Portugal,https://pbs.twimg.com/profile_images/1740491341547601920/QFQZ95d9_normal.jpg,https://pbs.twimg.com/profile_banners/1951900862/1637685999,,False,False,en,"Dream Garage
#thecrew2 #uplay #ubisoft #dodge #charger #classicmuscle #americanmuscle #america #nissan #gtr #r35 #nismo #jdm #japan #koenigsegg #agera #agerar #sweden #supercar #hypercar… https://t.co/UtZfTcY7xV",0,0,0,0,0,1046182255465443330,1046182255465443330,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,"{'positive': 0.0687707, 'neutral': 0.22699092, 'negative': 0.7042384}",0.7042384,0.22699092,0.0687707
