id,id_str,url,date,user_id,user_id_str,user_url,username,displayname,rawDescription,user_created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,profileImageUrl,profileBannerUrl,protected,verified,blue,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,conversationId,conversationIdStr,source,sourceUrl,sourceLabel,sentiment,negative,neutral,positive
823688199,823688199,https://x.com/bdb/status/823688199,2008-05-30T23:54:35+00:00,3158921,3158921,https://x.com/bdb,bdb,BlogdeBlogs,Red de Blogs,2007-04-01T21:53:11+00:00,254,26,12346,3,14,8,Barcelona,https://pbs.twimg.com/profile_images/481033649446338561/yIA32Qyk_normal.png,https://pbs.twimg.com/profile_banners/3158921/1403521357,,False,False,es,"Ludoqia Adiós al tabaco con Nintendo DS: 
Ubisoft ha anunciado el lanzamiento de un nuevo título para .. http://tinyurl.com/6cu5xf",0,0,0,0,0,823688199,823688199,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.02330419, 'neutral': 0.48728916, 'negative': 0.48940665}",0.48940665,0.48728916,0.02330419
823673035,823673035,https://x.com/funkastik/status/823673035,2008-05-30T23:18:23+00:00,14121904,14121904,https://x.com/funkastik,funkastik,funkastik,"Owner of makemepulse, global interactive production studio.",2008-03-11T11:42:10+00:00,332,385,50248,207,8,3,Paris,https://pbs.twimg.com/profile_images/489825574949371904/trFkPSsf_normal.jpeg,https://pbs.twimg.com/profile_banners/14121904/1405618623,,False,False,en,videogame_ EndWar Launches Private Beta [Beta] : Ubisoft's voice-command real-time strategy g.. http://tinyurl.com/4c4hxv,0,0,0,0,0,823673035,823673035,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.026955876, 'neutral': 0.17173617, 'negative': 0.801308}",0.801308,0.17173617,0.026955876
823656029,823656029,https://x.com/GamerTell/status/823656029,2008-05-30T22:34:46+00:00,13819252,13819252,https://x.com/GamerTell,GamerTell,GamerTell,"Technology Tell's Gaming Channel is a videogame news, review and features blog for and by gamers. Naturally, it's a member of the @TechnologyTell Network",2008-02-22T14:09:13+00:00,1748,41,21564,0,47,5,"Worldwide, dude.",https://pbs.twimg.com/profile_images/510483838431002625/UhBQt7OT_normal.png,https://pbs.twimg.com/profile_banners/13819252/1410543840,,False,False,en,James Cameron to work closely with Ubisoft on movie-game project http://tinyurl.com/6eutmv,0,0,0,0,0,823656029,823656029,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.022746379, 'neutral': 0.46256858, 'negative': 0.5146851}",0.5146851,0.46256858,0.022746379
823655283,823655283,https://x.com/gamewire/status/823655283,2008-05-30T22:33:23+00:00,9532862,9532862,https://x.com/gamewire,gamewire,GameWire,"The latest video game news! For XBOX, PlayStation, Wii and PC gamers. A service of millerfilm: https://t.co/ecAuFBDEGD",2007-10-19T00:53:44+00:00,2147,78,6672,8,138,0,,https://pbs.twimg.com/profile_images/33684972/xboxlogo_normal.jpg,,,False,False,en,Ubisoft lighting up DS anti-smoking game: Publisher teams with Allen Carr empire to bring Easyway to Sto.. http://tinyurl.com/4mqebn,0,0,0,0,0,823655283,823655283,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.04909795, 'neutral': 0.47061726, 'negative': 0.48028478}",0.48028478,0.47061726,0.04909795
823646336,823646336,https://x.com/NoFrag/status/823646336,2008-05-30T22:16:06+00:00,7257532,7257532,https://x.com/NoFrag,NoFrag,NoFrag,"NoFrag, le premier site francophone traitant de l'actualité des simulateurs de meurtres. Enchaine les frags depuis 2001.

Contact : contact@nofrag.com",2007-07-04T21:41:03+00:00,4879,213,25361,460,173,2631,France,https://pbs.twimg.com/profile_images/1293163969876762624/mVY5Iz7n_normal.jpg,https://pbs.twimg.com/profile_banners/7257532/1602970253,,False,False,fr,"Ubisoft a embauché le pire joueur du monde: Si vous voulez voir à quoi ressemble Far Cry 2 sur consoles, U.. http://tinyurl.com/53o77m",0,0,0,0,0,823646336,823646336,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.10307907, 'neutral': 0.10374197, 'negative': 0.7931789}",0.7931789,0.10374197,0.10307907
823617237,823617237,https://x.com/robroc/status/823617237,2008-05-30T21:19:45+00:00,1756191,1756191,https://x.com/robroc,robroc,Roberto Rocha,"Game Intelligence Analyst @Ubisoft. Former journalist @IJFMedia @cbcnews @mtlgazette.  Not on social media much these days, but my DMs are open.",2007-03-21T15:04:40+00:00,5525,1365,20471,5580,379,2110,"Montréal, Québec",https://pbs.twimg.com/profile_images/1096115389887598592/P_WO6wbr_normal.png,https://pbs.twimg.com/profile_banners/1756191/1425237176,,False,False,en,A bunch of videos and assets of upcoming Ubisoft titles: http://2008.ubidays.com/press  password: Louvres2008,0,0,0,0,0,823617237,823617237,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.04361089, 'neutral': 0.16016464, 'negative': 0.7962244}",0.7962244,0.16016464,0.04361089
823580333,823580333,https://x.com/xanapa/status/823580333,2008-05-30T19:54:47+00:00,9761092,9761092,https://x.com/xanapa,xanapa,xanapa,,2007-10-28T21:15:14+00:00,72,0,37889,0,21,0,Paris,https://pbs.twimg.com/profile_images/34645722/xanapa-twitter_normal.jpg,,,False,False,fr,"Xanapa Tom Clancy's Hawx se remontre: Après son annonce il y a peu de temps, voici qu'Ubisoft revien.. http://tinyurl.com/5o3s8x",0,0,0,0,0,823580333,823580333,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.077182956, 'neutral': 0.37168396, 'negative': 0.5511331}",0.5511331,0.37168396,0.077182956
823553624,823553624,https://x.com/weknowwii/status/823553624,2008-05-30T19:11:20+00:00,12043122,12043122,https://x.com/weknowwii,weknowwii,weknowwii,"We Know Wii highlights interesting stories about, great deals for, and information on the Nintendo Wii.",2008-01-09T20:37:32+00:00,11,4,314,0,0,0,,https://pbs.twimg.com/profile_images/64703954/wiil-avatar_normal.gif,,,False,False,en,New blog post: Ubisoft is Planning A Prince of Persia Spinoff http://tinyurl.com/55fnpr,0,0,0,0,0,823553624,823553624,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.022697331, 'neutral': 0.25955737, 'negative': 0.7177453}",0.7177453,0.25955737,0.022697331
823451310,823451310,https://x.com/CanalPDA/status/823451310,2008-05-30T16:23:12+00:00,13156532,13156532,https://x.com/CanalPDA,CanalPDA,Albert Cuesta,"Periodista, analista y traductor de tecnología. También en @diariARA @catalunya_nit @mobileworldlive @on5g_mwc. Perfil en català a @albertcuesta",2008-02-06T13:12:37+00:00,3948,876,16387,1196,248,2581,Europe,https://pbs.twimg.com/profile_images/733419696695955456/qf8DpKDj_normal.jpg,https://pbs.twimg.com/profile_banners/13156532/1373715394,,False,False,es,"Medion incorporará en el último modelo QUAD PC6857, el juego Assassin´s Creed de Ubisoft: El nuevo model.. http://tinyurl.com/47ugnk",0,0,0,0,0,823451310,823451310,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.02474744, 'neutral': 0.27515757, 'negative': 0.700095}",0.700095,0.27515757,0.02474744
823428754,823428754,https://x.com/funkastik/status/823428754,2008-05-30T15:49:10+00:00,14121904,14121904,https://x.com/funkastik,funkastik,funkastik,"Owner of makemepulse, global interactive production studio.",2008-03-11T11:42:10+00:00,332,385,50248,207,8,3,Paris,https://pbs.twimg.com/profile_images/489825574949371904/trFkPSsf_normal.jpeg,https://pbs.twimg.com/profile_banners/14121904/1405618623,,False,False,en,"videogame_ Raving Prince, Assassin and Fischer Rabbids [Ubidays 08] : Ubisoft handed out pack.. http://tinyurl.com/6qf8uf",0,0,0,0,0,823428754,823428754,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.029049302, 'neutral': 0.14843872, 'negative': 0.822512}",0.822512,0.14843872,0.029049302
