id,id_str,url,date,user_id,user_id_str,user_url,username,displayname,rawDescription,user_created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,profileImageUrl,profileBannerUrl,protected,verified,blue,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,conversationId,conversationIdStr,source,sourceUrl,sourceLabel,sentiment,negative,neutral,positive
873085964,873085964,https://x.com/funkastik/status/873085964,2008-07-30T23:19:10+00:00,14121904,14121904,https://x.com/funkastik,funkastik,funkastik,"Owner of makemepulse, global interactive production studio.",2008-03-11T11:42:10+00:00,332,385,50248,207,8,3,Paris,https://pbs.twimg.com/profile_images/489825574949371904/trFkPSsf_normal.jpeg,https://pbs.twimg.com/profile_banners/14121904/1405618623,,False,False,en,"videogame_ Tom Clancy's H.A.W.X. Delayed [Ubisoft] : How quickly ""Fall 2008"" becomes ""Q1 2009.. http://tinyurl.com/6zjmfa",0,0,0,0,0,873085964,873085964,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.034758795, 'neutral': 0.42573005, 'negative': 0.5395112}",0.5395112,0.42573005,0.034758795
873056288,873056288,https://x.com/kotakufeed/status/873056288,2008-07-30T22:40:45+00:00,15613107,15613107,https://x.com/kotakufeed,kotakufeed,kotakufeed,Follow the official Kotaku Twitter feed at http://t.co/nEZwUY9lfI,2008-07-26T18:39:08+00:00,2028,11,35920,0,178,0,,https://pbs.twimg.com/profile_images/117919911/kotaku_normal.jpg,,,False,False,en,Tom Clancy's H.A.W.X. Delayed [Ubisoft] http://tinyurl.com/5n3r6q,0,0,0,0,0,873056288,873056288,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.02788183, 'neutral': 0.46010962, 'negative': 0.51200855}",0.51200855,0.46010962,0.02788183
872958264,872958264,https://x.com/kotakufeed/status/872958264,2008-07-30T20:40:40+00:00,15613107,15613107,https://x.com/kotakufeed,kotakufeed,kotakufeed,Follow the official Kotaku Twitter feed at http://t.co/nEZwUY9lfI,2008-07-26T18:39:08+00:00,2028,11,35920,0,178,0,,https://pbs.twimg.com/profile_images/117919911/kotaku_normal.jpg,,,False,False,en,Ubisoft Confirms New Amored Core with Still Horrible Name [Orca Versus Cradle] http://tinyurl.com/6xp2eb,0,0,0,0,0,872958264,872958264,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.013316788, 'neutral': 0.06754878, 'negative': 0.91913444}",0.91913444,0.06754878,0.013316788
872922005,872922005,https://x.com/dailygame/status/872922005,2008-07-30T19:58:50+00:00,8012382,8012382,https://x.com/dailygame,dailygame,Daily Game,,2007-08-07T04:24:46+00:00,545,62,6684,0,24,88,"Portland, OR",https://pbs.twimg.com/profile_images/502873400277102592/K4Ujhyz2_normal.jpeg,,,False,False,en,"- Ubisoft Unveils 'Armored Core for Answer' for PS3, Xbox 360 http://www.dailygame.net/news/archives/008019.php",0,0,0,0,0,872922005,872922005,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.037198376, 'neutral': 0.21190849, 'negative': 0.7508931}",0.7508931,0.21190849,0.037198376
872908278,872908278,https://x.com/dailygame/status/872908278,2008-07-30T19:43:04+00:00,8012382,8012382,https://x.com/dailygame,dailygame,Daily Game,,2007-08-07T04:24:46+00:00,545,62,6684,0,24,88,"Portland, OR",https://pbs.twimg.com/profile_images/502873400277102592/K4Ujhyz2_normal.jpeg,,,False,False,en,"- Ubisoft Unveils 'Armored Core for Answer' for PS3, Xbox 360 http://www.dailygame.net/news/archives/008019.php",0,0,0,0,0,872908278,872908278,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.037198376, 'neutral': 0.21190849, 'negative': 0.7508931}",0.7508931,0.21190849,0.037198376
872832360,872832360,https://x.com/thegamers/status/872832360,2008-07-30T18:13:12+00:00,15494263,15494263,https://x.com/thegamers,thegamers,thegamers,The latest relevant gamer news,2008-07-19T18:34:57+00:00,165,194,9719,0,4,0,,https://pbs.twimg.com/profile_images/59231752/twitter_profile_normal.png,,,False,False,en,"News: Ubisoft embraces Wii MotionPlus for Red Steel sequel
       http://bit.ly/PrgJM",0,0,0,0,0,872832360,872832360,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.020129375, 'neutral': 0.45548132, 'negative': 0.52438927}",0.52438927,0.45548132,0.020129375
872440289,872440289,https://x.com/berlin1/status/872440289,2008-07-30T10:21:58+00:00,14821650,14821650,https://x.com/berlin1,berlin1,berlin1,Berlin,2008-05-18T15:47:57+00:00,52,203,5742,2,0,0,Berlin,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,False,False,de,"Mit Shaun 
White auf 
dem Board. Foto: Ubisoft Shaun White ist DIE Ikone in der Snowboard-Szene.",0,0,0,0,0,872440289,872440289,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.032993756, 'neutral': 0.15437283, 'negative': 0.8126334}",0.8126334,0.15437283,0.032993756
872353697,872353697,https://x.com/HotConflict/status/872353697,2008-07-30T07:26:15+00:00,15138670,15138670,https://x.com/HotConflict,HotConflict,HotConflict,"Looking at the Hottest issues in the News, Politics and PoP Culture, from inside the Muslim Mind.",2008-06-16T21:05:24+00:00,62,174,446,3,4,146,"Toronto, CANADA",https://pbs.twimg.com/profile_images/3076017672/70e36d8600fe561116c7e61ccb3443d7_normal.png,https://pbs.twimg.com/profile_banners/15138670/1357528859,,False,False,en,Prince of Persia new E3 Winner. The game is like UbiSoft Assassin's Creed.  http://tinyurl.com/6e5xu3,0,0,0,0,0,872353697,872353697,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.040246964, 'neutral': 0.36729404, 'negative': 0.59245896}",0.59245896,0.36729404,0.040246964
872242606,872242606,https://x.com/thegamers/status/872242606,2008-07-30T03:52:52+00:00,15494263,15494263,https://x.com/thegamers,thegamers,thegamers,The latest relevant gamer news,2008-07-19T18:34:57+00:00,165,194,9719,0,4,0,,https://pbs.twimg.com/profile_images/59231752/twitter_profile_normal.png,,,False,False,en,"Ubisoft silently picks up Armored Core for Answer
       http://bit.ly/xcSAj",0,0,0,0,0,872242606,872242606,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.06666795, 'neutral': 0.24470112, 'negative': 0.6886309}",0.6886309,0.24470112,0.06666795
872215143,872215143,https://x.com/kotakufeed/status/872215143,2008-07-30T03:08:57+00:00,15613107,15613107,https://x.com/kotakufeed,kotakufeed,kotakufeed,Follow the official Kotaku Twitter feed at http://t.co/nEZwUY9lfI,2008-07-26T18:39:08+00:00,2028,11,35920,0,178,0,,https://pbs.twimg.com/profile_images/117919911/kotaku_normal.jpg,,,False,False,en,Ubisoft Snatches Up Armored Core 5 [Armored Core: For Answer] http://tinyurl.com/58nccu,0,0,0,0,0,872215143,872215143,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.05387739, 'neutral': 0.38370872, 'negative': 0.5624139}",0.5624139,0.38370872,0.05387739
871929009,871929009,https://x.com/xanapa/status/871929009,2008-07-29T20:50:07+00:00,9761092,9761092,https://x.com/xanapa,xanapa,xanapa,,2007-10-28T21:15:14+00:00,72,0,37889,0,21,0,Paris,https://pbs.twimg.com/profile_images/34645722/xanapa-twitter_normal.jpg,,,False,False,en,"Xanapa UbiSoft, les retards s'accumulent: Nous apprenions hier que Brothers in Arms Hell's Highway s.. http://tinyurl.com/5ofjah",0,0,0,0,0,871929009,871929009,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.023866823, 'neutral': 0.119476415, 'negative': 0.8566568}",0.8566568,0.119476415,0.023866823
871710202,871710202,https://x.com/cliffbrooks/status/871710202,2008-07-29T17:02:13+00:00,14750270,14750270,https://x.com/cliffbrooks,cliffbrooks,Cliff Brooks,Horror writer and TabletPC user,2008-05-12T21:34:17+00:00,55,45,652,2,6,0,"San Francisco, CA",https://pbs.twimg.com/profile_images/374198296/twitterProfilePhoto_normal.jpg,,,False,False,en,"UbiSoft has an opening for a ""Creative Writer"". Jeepers, don't think I've ever seen a request fo rthat (with pay attached!).",0,0,0,0,0,871710202,871710202,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.12746918, 'neutral': 0.3839578, 'negative': 0.488573}",0.488573,0.3839578,0.12746918
871517218,871517218,https://x.com/VinZ/status/871517218,2008-07-29T12:43:44+00:00,1180861,1180861,https://x.com/VinZ,VinZ,Vincent Huwer,Dircom - On Twitter/X since 2007 - European believer living everyday in #FRA #GER #LUX,2007-03-14T20:52:23+00:00,52896,784,21048,792,523,152,Germany 🇩🇪 - Luxembourg 🇱🇺 - France 🇫🇷,https://pbs.twimg.com/profile_images/667364986457559040/3jBU1R36_normal.jpg,,,False,False,fr,"@LucMandret j'ai un pote qui l'a fait pour rester en stage chez ubisoft, il avait des cours par correspondance",0,0,0,0,0,871511417,871511417,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.032303177, 'neutral': 0.39228985, 'negative': 0.5754069}",0.5754069,0.39228985,0.032303177
871444253,871444253,https://x.com/Deals_Fever/status/871444253,2008-07-29T10:51:08+00:00,14578010,14578010,https://x.com/Deals_Fever,Deals_Fever,ws1088,,2008-04-29T00:36:20+00:00,2,3,29108,4,0,1,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,False,False,en,"Petz Horsez 2 for Wii for $12 + $4 s&amp;h: Today only, Amazon.com offers Ubisoft's Petz Horsez 2 for Nint.. http://tinyurl.com/6o2wag",0,0,0,0,0,871444253,871444253,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.020409044, 'neutral': 0.17665929, 'negative': 0.80293167}",0.80293167,0.17665929,0.020409044
871413080,871413080,https://x.com/xanapa/status/871413080,2008-07-29T09:50:22+00:00,9761092,9761092,https://x.com/xanapa,xanapa,xanapa,,2007-10-28T21:15:14+00:00,72,0,37889,0,21,0,Paris,https://pbs.twimg.com/profile_images/34645722/xanapa-twitter_normal.jpg,,,False,False,fr,Xanapa Brothers in Arms perdu sur l'autoroute: Ubisoft annonce aujourd'hui un retard d'environ un mo.. http://tinyurl.com/5mp7kb,0,0,0,0,0,871413080,871413080,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.015908075, 'neutral': 0.103381, 'negative': 0.88071096}",0.88071096,0.103381,0.015908075
871055868,871055868,https://x.com/xanapa/status/871055868,2008-07-28T23:50:33+00:00,9761092,9761092,https://x.com/xanapa,xanapa,xanapa,,2007-10-28T21:15:14+00:00,72,0,37889,0,21,0,Paris,https://pbs.twimg.com/profile_images/34645722/xanapa-twitter_normal.jpg,,,False,False,fr,Xanapa PS3 News : Du gameplay pour Tom Clancy's HAWX: Ubisoft a profit? de la grand messe du jeu vid.. http://tinyurl.com/6ypl6f,0,0,0,0,0,871055868,871055868,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.03037687, 'neutral': 0.4312387, 'negative': 0.5383844}",0.5383844,0.4312387,0.03037687
870851732,870851732,https://x.com/Unkouh/status/870851732,2008-07-28T19:27:11+00:00,14255008,14255008,https://x.com/Unkouh,Unkouh,Cristian,Non-Factor,2008-03-30T02:31:52+00:00,169,72,9566,1372,5,969,Not Found,https://pbs.twimg.com/profile_images/1234250211859542017/KL_7NwiX_normal.jpg,https://pbs.twimg.com/profile_banners/14255008/1492835664,,False,False,es,Ubisoft parcha un juego con un Crack | MadBoxpc.com - Geeks por defecto: http://twit-it.com/RUMWvQ,0,0,0,0,0,870851732,870851732,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.043313246, 'neutral': 0.34568357, 'negative': 0.61100316}",0.61100316,0.34568357,0.043313246
870818131,870818131,https://x.com/MadBoxpc/status/870818131,2008-07-28T18:45:56+00:00,10741532,10741532,https://x.com/MadBoxpc,MadBoxpc,MadBoxpc.com,Uno de los sitios de tecnología más leidos de habla hispana. Geeks por defecto,2007-11-30T15:43:23+00:00,3626,1508,25739,14,149,1983,Chile,https://pbs.twimg.com/profile_images/1106254037219983361/0Sq_PqX2_normal.png,https://pbs.twimg.com/profile_banners/10741532/1626200685,,False,False,es,Ubisoft parcha un juego con un Crack: Un caso anecdótico por decirlo menos sucedió la semana pasada cuan.. http://tinyurl.com/6m3vft,0,0,0,0,0,870818131,870818131,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.040317763, 'neutral': 0.47293082, 'negative': 0.48675144}",0.48675144,0.47293082,0.040317763
870721348,870721348,https://x.com/xanapa/status/870721348,2008-07-28T16:51:50+00:00,9761092,9761092,https://x.com/xanapa,xanapa,xanapa,,2007-10-28T21:15:14+00:00,72,0,37889,0,21,0,Paris,https://pbs.twimg.com/profile_images/34645722/xanapa-twitter_normal.jpg,,,False,False,fr,Xanapa PS3 News : Prince Of Persia en direct de l'E3: Ubisoft a propos? une d?mo de son nouvel ?piso.. http://tinyurl.com/6b5n6n,0,0,0,0,0,870721348,870721348,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.041165065, 'neutral': 0.12970106, 'negative': 0.8291339}",0.8291339,0.12970106,0.041165065
