id,id_str,url,date,user_id,user_id_str,user_url,username,displayname,rawDescription,user_created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,profileImageUrl,profileBannerUrl,protected,verified,blue,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,conversationId,conversationIdStr,source,sourceUrl,sourceLabel,sentiment,negative,neutral,positive
7213281652,7213281652,https://x.com/mrmonkeyhat/status/7213281652,2009-12-30T23:47:09+00:00,26723664,26723664,https://x.com/mrmonkeyhat,mrmonkeyhat,Phil Smith,"Creative Services Managing for great justice.  
Opinions: models own.",2009-03-26T10:46:57+00:00,100,91,3171,909,2,274,London,https://pbs.twimg.com/profile_images/753897863600607232/4NwCuSgn_normal.jpg,,,False,False,en,"@misterwallace @mrs_wallace Congratulations on the birth of the Baby Jesus 2.0!  Best wishes and Happy New Year, Phil / Ubisoft.",0,0,0,0,0,7208925409,7208925409,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.010175932, 'neutral': 0.07371102, 'negative': 0.916113}",0.916113,0.07371102,0.010175932
7212796121,7212796121,https://x.com/AggVGNews/status/7212796121,2009-12-30T23:30:01+00:00,98744363,98744363,https://x.com/AggVGNews,AggVGNews,VGne.ws,Three articles every 30 minutes from http://t.co/DQz3UnZWQV -- Look for the real me at @Dubhghlas,2009-12-22T23:29:28+00:00,365,1,24195,0,9,0,"Dallas, TX",https://pbs.twimg.com/profile_images/588084256/Untitled-1_normal.png,,,False,False,en,It's only a matter of time before Ubisoft ... [From Comments] - http://vgne.ws/xa9zw/ #games,0,0,0,0,0,7212796121,7212796121,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.06423138, 'neutral': 0.17753364, 'negative': 0.75823504}",0.75823504,0.17753364,0.06423138
7211861799,7211861799,https://x.com/followxbox/status/7211861799,2009-12-30T22:57:11+00:00,61449927,61449927,https://x.com/followxbox,followxbox,followxbox,The hottest XBOX news on the web!,2009-07-30T10:11:07+00:00,212,0,8623,0,4,0,earth,https://pbs.twimg.com/profile_images/339308917/xbox_normal.jpg,,,False,False,en,It’s only a matter of time before Ubisoft … [From Comments] http://bit.ly/4xg6Jt,0,0,0,0,0,7211861799,7211861799,"<a href=""http://erased17_HS5iDNPvEo.com"" rel=""nofollow"">erased17_HS5iDNPvEo</a>",http://erased17_HS5iDNPvEo.com,erased17_HS5iDNPvEo,"{'positive': 0.06197104, 'neutral': 0.16578136, 'negative': 0.77224755}",0.77224755,0.16578136,0.06197104
7211548728,7211548728,https://x.com/PlayArgentina/status/7211548728,2009-12-30T22:46:02+00:00,22231642,22231642,https://x.com/PlayArgentina,PlayArgentina,Play Argentina,"Todo sobre Videojuegos y tecnología en Argentina, Playstation 3, Playstation 4 y #Marketing.",2009-02-28T05:22:12+00:00,1537,1588,34211,425,40,18,Argentina,https://pbs.twimg.com/profile_images/522195926/ps3home_MSN_normal.jpg,https://pbs.twimg.com/profile_banners/22231642/1411168646,,False,False,es,* Ubisoft muestra la lista de personajes y armas de Far Cry 2. Leer: http://trim.su/3hw3 (Autor: luksracing),0,0,0,0,0,7211548728,7211548728,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.020939687, 'neutral': 0.106962115, 'negative': 0.8720982}",0.8720982,0.106962115,0.020939687
7211545664,7211545664,https://x.com/thedaniknox/status/7211545664,2009-12-30T22:45:56+00:00,15807646,15807646,https://x.com/thedaniknox,thedaniknox,Dani (Spooky Zone) Knox,"Genderfluid, they/them, vtuber. I want to be your friend, but I'm horribly shy also I love you. Cried when Steve said he never forgot me. untitledmage@gmail.com",2008-08-11T12:44:26+00:00,431,394,35725,3318,12,926,"Connecticut, USA",https://pbs.twimg.com/profile_images/1746672539563110401/SBBrcucW_normal.jpg,,,False,False,en,"Assassin's Creed II was awesome, but yet again it leaves me waiting for the next game, goddamn Ubisoft you're good, maybe too good",0,0,0,0,0,7211545664,7211545664,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.08652658, 'neutral': 0.11071458, 'negative': 0.8027588}",0.8027588,0.11071458,0.08652658
7211303874,7211303874,https://x.com/gamegratury/status/7211303874,2009-12-30T22:37:18+00:00,94752144,94752144,https://x.com/gamegratury,gamegratury,game,For everyone who like to play GAME. Let share news and ideas. Cheers!,2009-12-05T08:03:08+00:00,719,1013,13236,0,6,0,,https://pbs.twimg.com/profile_images/563438479/gamegratury_normal.jpg,,,False,False,en,It's only a matter of time before Ubisoft ... [From Comments] http://ow.ly/16eYTq,0,0,0,0,0,7211303874,7211303874,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.063703015, 'neutral': 0.15997002, 'negative': 0.77632695}",0.77632695,0.15997002,0.063703015
7211034377,7211034377,https://x.com/techkive/status/7211034377,2009-12-30T22:27:48+00:00,42406336,42406336,https://x.com/techkive,techkive,Kevin Collins,Social Media & Technology News,2009-05-25T13:39:39+00:00,292,334,172419,0,6,0,"Cork, Ireland",https://pbs.twimg.com/profile_images/3566218993/ee151c4f4a44e06661c3d41676cf116f_normal.jpeg,https://pbs.twimg.com/profile_banners/42406336/1366753594,,False,False,en,"New blog posting, It&#8217;s only a matter of time before Ubisoft &#8230; [From Comments] - http://tinyurl.com/yd5u72g",0,0,0,0,0,7211034377,7211034377,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.06490366, 'neutral': 0.14151414, 'negative': 0.7935822}",0.7935822,0.14151414,0.06490366
7210973768,7210973768,https://x.com/gamenews2go/status/7210973768,2009-12-30T22:25:35+00:00,87103969,87103969,https://x.com/gamenews2go,gamenews2go,GameNews2Go,Top game news + editorial site posts delivered via twitter for easy access on the go. AD FREE,2009-11-03T04:00:59+00:00,665,1,77854,0,80,2,,https://pbs.twimg.com/profile_images/506069055/gn2g_normal.gif,,,False,False,en,It's only a matter of time before Ubisoft ... [From Comments]: It's only a matter of time before Ubisoft decide.. http://bit.ly/6jgZgx,0,0,0,0,0,7210973768,7210973768,"<a href=""http://erased17_HS5iDNPvEo.com"" rel=""nofollow"">erased17_HS5iDNPvEo</a>",http://erased17_HS5iDNPvEo.com,erased17_HS5iDNPvEo,"{'positive': 0.07486318, 'neutral': 0.18228126, 'negative': 0.7428555}",0.7428555,0.18228126,0.07486318
7210904465,7210904465,https://x.com/KotakuNews/status/7210904465,2009-12-30T22:23:06+00:00,88698453,88698453,https://x.com/KotakuNews,KotakuNews,Kotaku News,,2009-11-09T16:19:41+00:00,3168,590,65509,0,268,12,,https://pbs.twimg.com/profile_images/517774974/kotaku_logo_normal.jpg,,,False,False,en,"It's only a matter of time before Ubisoft ... [From Comments] : It's only a matter of time before Ubiso.. http://bit.ly/6jgZgx
 #kotaku",0,0,0,0,0,7210904465,7210904465,"<a href=""http://erased17_HS5iDNPvEo.com"" rel=""nofollow"">erased17_HS5iDNPvEo</a>",http://erased17_HS5iDNPvEo.com,erased17_HS5iDNPvEo,"{'positive': 0.0618808, 'neutral': 0.16639611, 'negative': 0.77172303}",0.77172303,0.16639611,0.0618808
7210847138,7210847138,https://x.com/oneleguk/status/7210847138,2009-12-30T22:21:04+00:00,15157323,15157323,https://x.com/oneleguk,oneleguk,Steve McHugh,"Football, festivals, gaming, wife, kids, dog in no particular order (the dog won't be happy)",2008-06-18T12:38:06+00:00,85,304,830,172,1,39,"iPhone: 52.391209,0.653448",https://pbs.twimg.com/profile_images/477477038090362880/9M4ZJg9__normal.jpeg,https://pbs.twimg.com/profile_banners/15157323/1349721446,,False,False,en,Jesus #ubisoft you certainly get your moneys worth with AC2. And BTW Game mags review for the first one was blx and still gripes me.,0,0,0,0,0,7210847138,7210847138,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.21796438, 'neutral': 0.23671919, 'negative': 0.5453164}",0.5453164,0.23671919,0.21796438
