id,id_str,url,date,user_id,user_id_str,user_url,username,displayname,rawDescription,user_created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,profileImageUrl,profileBannerUrl,protected,verified,blue,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,conversationId,conversationIdStr,source,sourceUrl,sourceLabel,sentiment,negative,neutral,positive
164135763267690496,164135763267690496,https://x.com/pepe100091/status/164135763267690496,2012-01-30T23:59:50+00:00,478852842,478852842,https://x.com/pepe100091,pepe100091,frsadfsdfsdf,,2012-01-30T18:49:53+00:00,28,27,27,0,0,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,False,False,pt,@Ubisoft_Brasil qual é o resultado da promoção por favor,0,0,0,0,0,164135763267690496,164135763267690496,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.041263428, 'neutral': 0.057279527, 'negative': 0.9014571}",0.9014571,0.057279527,0.041263428
164134202252603392,164134202252603392,https://x.com/AliveMax1/status/164134202252603392,2012-01-30T23:53:37+00:00,291614486,291614486,https://x.com/AliveMax1,AliveMax1,HNT (Helium Network Token) mining community,"Help expand the worldwide 950,000+ hosts network by installing hotspots to earn HNT (Helium network tokens) by receiving I.o.T device radio signals.",2011-05-02T09:59:44+00:00,3815,4089,187952,196,40,38,Worldwide,https://pbs.twimg.com/profile_images/1434246660842983431/3RSkXA31_normal.jpg,https://pbs.twimg.com/profile_banners/291614486/1630786104,,False,False,en,"CAmoNsVg: #5: Kinect Michael Jackson The Experience - Kinect Michael Jackson The Experience by Ubisoft  6,044% Sales... http://t.co/ItbwYKwo",0,0,0,0,0,164134202252603392,164134202252603392,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",http://www.hootsuite.com,Hootsuite,"{'positive': 0.016698994, 'neutral': 0.18114163, 'negative': 0.8021594}",0.8021594,0.18114163,0.016698994
164134201250164737,164134201250164737,https://x.com/TuTT_UK/status/164134201250164737,2012-01-30T23:53:37+00:00,86236420,86236420,https://x.com/TuTT_UK,TuTT_UK,Top-up To Talk UK,In association with Just Dial UK .... cheaper international calls from UK landlines and mobile phones. Top-up by text message on mobiles.,2009-10-30T04:04:43+00:00,1124,1319,219183,1,8,5,"England, UK",https://pbs.twimg.com/profile_images/498291972/image0353534_normal.jpg,,,False,False,en,"CAmoNsVg: #5: Kinect Michael Jackson The Experience - Kinect Michael Jackson The Experience by Ubisoft  6,044% Sales... http://t.co/wYOG3hHp",0,0,0,0,0,164134201250164737,164134201250164737,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",http://www.hootsuite.com,Hootsuite,"{'positive': 0.01799728, 'neutral': 0.1861918, 'negative': 0.79581094}",0.79581094,0.1861918,0.01799728
164134161949536256,164134161949536256,https://x.com/ContactHelpcom/status/164134161949536256,2012-01-30T23:53:28+00:00,312907486,312907486,https://x.com/ContactHelpcom,ContactHelpcom,ContactHelp.com,Web site providing community-driven directory of customer service phone numbers and instructions for reaching actual human beings at thousands of top companies.,2011-06-07T21:13:57+00:00,304,3,73737,0,25,0,,https://pbs.twimg.com/profile_images/1386214751/ch_logo_normal.jpg,,,False,False,en,Ubisoft: called 3 times tried to get customer support and was hung up on 3 times not the best customer service imo - http://t.co/GEaNzy5O,0,0,0,0,0,164134161949536256,164134161949536256,"<a href=""http://www.contacthelp.com"" rel=""nofollow"">ContactHelp.com Comments</a>",http://www.contacthelp.com,ContactHelp.com Comments,"{'positive': 0.01936415, 'neutral': 0.09305932, 'negative': 0.8875766}",0.8875766,0.09305932,0.01936415
164133285365161984,164133285365161984,https://x.com/GarJ4ndot/status/164133285365161984,2012-01-30T23:49:59+00:00,459446034,459446034,https://x.com/GarJ4ndot,GarJ4ndot,Kendall Hoagland,,2012-01-09T17:37:28+00:00,26,22,35492,0,0,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,False,False,de,"Petz - Fantasy: Ubisoft PETZ: FANTASY, VÖ: bereits erschienen/ System: Nintendo DS/ Genre: Simulation/ deutsche ... http://t.co/Jgm8tLCI",0,0,0,0,0,164133285365161984,164133285365161984,"<a href=""http://erased17_HS5iDNPvEo.com"" rel=""nofollow"">erased17_HS5iDNPvEo</a>",http://erased17_HS5iDNPvEo.com,erased17_HS5iDNPvEo,"{'positive': 0.016468113, 'neutral': 0.05762088, 'negative': 0.92591095}",0.92591095,0.05762088,0.016468113
164128021316513792,164128021316513792,https://x.com/Deekman/status/164128021316513792,2012-01-30T23:29:04+00:00,12792612,12792612,https://x.com/Deekman,Deekman,Deacon Ross,"Owner of Yakuza Fan (https://t.co/4OLhu9FbN2) | Like a Dragon, Outer Wilds, Fromsoft, Alan Wake, Metal Gear, & NieR. Guy behind the @Yakfan account! 🇦🇺🇨🇦",2008-01-28T17:27:23+00:00,497,1191,30576,49839,9,2404,"Winnipeg, Canada",https://pbs.twimg.com/profile_images/1297943517193539584/kLtZfy8E_normal.jpg,https://pbs.twimg.com/profile_banners/12792612/1724250670,,False,False,en,Too bad the Ubisoft support system won't let me rate their CS Agents. I'd give @UbiFredEx an A+. Thanks for sorting me out!,1,1,0,0,0,164128021316513792,164128021316513792,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,"{'positive': 0.0763621, 'neutral': 0.0874399, 'negative': 0.8361979}",0.8361979,0.0874399,0.0763621
164127923899604992,164127923899604992,https://x.com/alexmathayes/status/164127923899604992,2012-01-30T23:28:41+00:00,30457173,30457173,https://x.com/alexmathayes,alexmathayes,Kamran Ahmed,"ps3fanboy, soccer, technology, gaming, movies, tv series, social media, rock music (mostly metal), & anything I find interesting",2009-04-11T14:41:03+00:00,114,151,4699,5,7,122,NewDelhi,https://pbs.twimg.com/profile_images/1387512968452087808/0e7Ie6nL_normal.jpg,,,False,False,en,"Can't thnk enugh to #Ubisoft #UBI for bringing #DriverSanFrancisco , awesome game.",0,0,0,0,0,164127923899604992,164127923899604992,"<a href=""http://erased37970.com"" rel=""nofollow"">erased37970</a>",http://erased37970.com,erased37970,"{'positive': 0.042982355, 'neutral': 0.091634765, 'negative': 0.8653829}",0.8653829,0.091634765,0.042982355
164125652910485504,164125652910485504,https://x.com/BrillDeals2Day/status/164125652910485504,2012-01-30T23:19:39+00:00,235089216,235089216,https://x.com/BrillDeals2Day,BrillDeals2Day,Brill Deals 2 Day,"Just catching all the best deals of the day, and posting them here. Similar products are constantly updated links with the latest deals. Have a look! :)",2011-01-07T09:42:24+00:00,2250,3410,68197,1,9,0,Devon,https://pbs.twimg.com/profile_images/1209099067/12847405-beautiful-woman-portrait_normal.jpg,,,False,False,en,Check out #Assassin's Creed by Ubisoft  http://t.co/sotB6hyO #Amazon,0,0,0,0,0,164125652910485504,164125652910485504,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.026290523, 'neutral': 0.16583252, 'negative': 0.807877}",0.807877,0.16583252,0.026290523
164125152471285764,164125152471285764,https://x.com/Jeo_LW/status/164125152471285764,2012-01-30T23:17:40+00:00,221882981,221882981,https://x.com/Jeo_LW,Jeo_LW,Jesus O.,Fundador y por ahora único editor de http://t.co/OhWAYG5BLI,2010-12-01T21:49:40+00:00,6,17,287,0,0,3,LatinoAmerica,https://pbs.twimg.com/profile_images/1180357346/lw_wallpaper_normal.jpg,,,False,False,es,El próximo Assassin’s Creed podría estar ambientado en la revolución Americana. http://t.co/xCcLhpRf #juegos #asassinscreed #ubisoft,0,0,0,0,0,164125152471285764,164125152471285764,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",http://www.hootsuite.com,Hootsuite,"{'positive': 0.07958735, 'neutral': 0.16349784, 'negative': 0.75691485}",0.75691485,0.16349784,0.07958735
164124598353412096,164124598353412096,https://x.com/DreamStationcc/status/164124598353412096,2012-01-30T23:15:28+00:00,6675072,6675072,https://x.com/DreamStationcc,DreamStationcc,DreamStation.cc,"PlayStation 4, Xbox One, Nintendo Switch, Windows PC, Stadia, Playdate, and mobile video game news, reviews, trivia, and discussions.",2007-06-08T17:03:32+00:00,877,807,5337,23,29,137,United States,https://pbs.twimg.com/profile_images/1163843302199832577/Qt5_SPYw_normal.jpg,https://pbs.twimg.com/profile_banners/6675072/1557277698,,False,False,en,"Just Dance 3 Adds Three New Tracks to DLC Beginning Tomorrow: Today, Ubisoft released new downloadable content f... http://t.co/lFNYXLuf",0,0,0,0,0,164124598353412096,164124598353412096,"<a href=""http://erased17_HS5iDNPvEo.com"" rel=""nofollow"">erased17_HS5iDNPvEo</a>",http://erased17_HS5iDNPvEo.com,erased17_HS5iDNPvEo,"{'positive': 0.0139780035, 'neutral': 0.37489274, 'negative': 0.6111292}",0.6111292,0.37489274,0.0139780035
