id,id_str,url,date,user_id,user_id_str,user_url,username,displayname,rawDescription,user_created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,profileImageUrl,profileBannerUrl,protected,verified,blue,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,conversationId,conversationIdStr,source,sourceUrl,sourceLabel,sentiment,negative,neutral,positive
119560045745803264,119560045745803264,https://x.com/super_chick115/status/119560045745803264,2011-09-29T23:51:50+00:00,107751673,107751673,https://x.com/super_chick115,super_chick115,inactive account,,2010-01-23T16:17:41+00:00,7,35,164,6,0,14,,https://pbs.twimg.com/profile_images/378800000102173002/2b4082717000011f893367f1d126edbf_normal.jpeg,https://pbs.twimg.com/profile_banners/107751673/1370269372,,False,False,en,Only 49 days left until the release of Ubisoft's Assassin's Creed: Revelations,0,0,0,0,0,119560045745803264,119560045745803264,"<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Twitter SMS</a>",http://www.cloudhopper.com/,Twitter SMS,"{'positive': 0.04762599, 'neutral': 0.3273936, 'negative': 0.62498045}",0.62498045,0.3273936,0.04762599
119559949469749248,119559949469749248,https://x.com/News_XBOX/status/119559949469749248,2011-09-29T23:51:27+00:00,360208391,360208391,https://x.com/News_XBOX,News_XBOX,News_XBOX,XBOX News. Do you blog about XBOX? DM us your blog's URL!,2011-08-22T21:24:39+00:00,467,0,95869,0,34,4,,https://pbs.twimg.com/profile_images/1508747204/News_XBOX_normal.png,,,False,False,en,Ubisoft Announces I Am Alive is Coming to XBLA This Winter http://t.co/VDHkmyCF,0,0,0,0,0,119559949469749248,119559949469749248,"<a href=""http://picalt.com/p2u/News_XBOX"" rel=""nofollow"">News_XBOX</a>",http://picalt.com/p2u/News_XBOX,News_XBOX,"{'positive': 0.018494142, 'neutral': 0.30257183, 'negative': 0.6789341}",0.6789341,0.30257183,0.018494142
119558649864667136,119558649864667136,https://x.com/J38UK/status/119558649864667136,2011-09-29T23:46:18+00:00,40513199,40513199,https://x.com/J38UK,J38UK,J38UK,"Age 33. 2D Lead for Overmare Studios, Artist and general gamer/anime fan. So basically like everyone else.

Go to @Aes1er1 for my NSFW account",2009-05-16T18:17:04+00:00,168,226,19800,1474,11,398,"London, UK",https://pbs.twimg.com/profile_images/1202196097088786433/t_fiGlJC_normal.jpg,https://pbs.twimg.com/profile_banners/40513199/1414466889,,False,False,en,Once again Ubisoft can't break from its habits and delays the PC version of AC Revelations. Great.,0,0,0,0,0,119558649864667136,119558649864667136,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.14093727, 'neutral': 0.20049869, 'negative': 0.65856403}",0.65856403,0.20049869,0.14093727
119557759053213696,119557759053213696,https://x.com/NailedDeals/status/119557759053213696,2011-09-29T23:42:45+00:00,138633272,138633272,https://x.com/NailedDeals,NailedDeals,NailedDeals.com,"Collection of hottest deals, coupons and bargains, submitted by users, approved by users.",2010-04-30T03:21:58+00:00,710,1,158876,0,17,0,"California, USA",https://pbs.twimg.com/profile_images/1039183676/1277911902_1__normal.jpg,,,False,False,en,Assassin's Creed: Revelations Playstation3 Game UBISOFT http://t.co/yBnzOj2m,0,0,0,0,0,119557759053213696,119557759053213696,"<a href=""http://erased17_HS5iDNPvEo.com"" rel=""nofollow"">erased17_HS5iDNPvEo</a>",http://erased17_HS5iDNPvEo.com,erased17_HS5iDNPvEo,"{'positive': 0.041672405, 'neutral': 0.10225604, 'negative': 0.8560716}",0.8560716,0.10225604,0.041672405
119557496246501378,119557496246501378,https://x.com/ToyExpress/status/119557496246501378,2011-09-29T23:41:43+00:00,275824436,275824436,https://x.com/ToyExpress,ToyExpress,Toy Express,Tweeting great deals on Toys and Baby products,2011-04-02T02:36:18+00:00,49,22,61274,0,0,0,"Dallas, TX",https://pbs.twimg.com/profile_images/1305504063/HowUPlay_normal.jpg,,,False,False,en,Just Dance 2 by UBI Soft http://t.co/XQQWAFO via @amazon  #toys,0,0,0,0,0,119557496246501378,119557496246501378,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.026807213, 'neutral': 0.2100588, 'negative': 0.763134}",0.763134,0.2100588,0.026807213
119557184760721408,119557184760721408,https://x.com/Katy_Perry___/status/119557184760721408,2011-09-29T23:40:28+00:00,299952259,299952259,https://x.com/Katy_Perry___,Katy_Perry___,Katy perry,,2011-05-16T23:27:42+00:00,66,139,15115,0,0,120,,https://pbs.twimg.com/profile_images/1356870647/California_Gurls_Lyrics_Video_Katy_Perry_Snoop_Dogg_normal.jpg,,,False,False,en,"#katyperry Katy Perry shares her love of Just Dance, Ubisoft shares their love of …: "" Katy Perr... http://t.co/uIXtfFGO #music #pop #ab",0,0,0,0,0,119557184760721408,119557184760721408,"<a href=""http://erased17_HS5iDNPvEo.com"" rel=""nofollow"">erased17_HS5iDNPvEo</a>",http://erased17_HS5iDNPvEo.com,erased17_HS5iDNPvEo,"{'positive': 0.039335087, 'neutral': 0.37037966, 'negative': 0.5902853}",0.5902853,0.37037966,0.039335087
119556348148056064,119556348148056064,https://x.com/DhilipSiva_Game/status/119556348148056064,2011-09-29T23:37:09+00:00,151883886,151883886,https://x.com/DhilipSiva_Game,DhilipSiva_Game,DhilipSiva,Follow this Account to get latest #games #ps3 #xbox and #wii #news ! Brought to you by @DhilipSiva,2010-06-04T14:01:55+00:00,220,1,202804,0,4,10,Bangalore,https://pbs.twimg.com/profile_images/1207005202/DhilipSiva__normal.jpg,,,False,False,en,"#games #xbox #ps3 Ubisoft's post-apocalyptic 'I Am Alive' re-announced, coming to PSN http://t.co/j1NoyuxY #DhilipSiva",0,0,0,0,0,119556348148056064,119556348148056064,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://dlvrit.com/,dlvr.it,"{'positive': 0.0389858, 'neutral': 0.213688, 'negative': 0.7473262}",0.7473262,0.213688,0.0389858
119556130425942016,119556130425942016,https://x.com/a_Deals/status/119556130425942016,2011-09-29T23:36:17+00:00,124592894,124592894,https://x.com/a_Deals,a_Deals,Deals,,2010-03-19T22:54:00+00:00,158,165,470698,0,2,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,False,False,en,Assassin's Creed: Revelations Playstation3 Game UBISOFT http://t.co/iDq2LY8i,0,0,0,0,0,119556130425942016,119556130425942016,"<a href=""http://www.adoca.com"" rel=""nofollow"">Adoca</a>",http://www.adoca.com,Adoca,"{'positive': 0.037170146, 'neutral': 0.11106272, 'negative': 0.8517671}",0.8517671,0.11106272,0.037170146
119555671258705921,119555671258705921,https://x.com/ClickToMoney/status/119555671258705921,2011-09-29T23:34:27+00:00,126754693,126754693,https://x.com/ClickToMoney,ClickToMoney,Click2Money,Click2Money has deals and coupons aggregated from all over the web. Find best deals and coupons on your favorties stores and save money.,2010-03-26T22:08:50+00:00,1143,0,264145,0,12,0,,https://pbs.twimg.com/profile_images/842176892/c2m_twitter_normal.png,,,False,False,en,Assassin's Creed: Revelations Playstation3 Game UBISOFT: Assassin's Creed: Revelations Playstati... http://t.co/0WRZYdXO #Deals #Coupons,0,0,0,0,0,119555671258705921,119555671258705921,"<a href=""http://erased17_HS5iDNPvEo.com"" rel=""nofollow"">erased17_HS5iDNPvEo</a>",http://erased17_HS5iDNPvEo.com,erased17_HS5iDNPvEo,"{'positive': 0.02195128, 'neutral': 0.1013674, 'negative': 0.8766814}",0.8766814,0.1013674,0.02195128
119554891936051201,119554891936051201,https://x.com/PS3Community1/status/119554891936051201,2011-09-29T23:31:22+00:00,168371166,168371166,https://x.com/PS3Community1,PS3Community1,#1 PS3 Community,Community Activity on http://t.co/rq359wa2,2010-07-19T04:27:01+00:00,26,1,10719,0,0,18,,https://pbs.twimg.com/profile_images/1081833950/3BlogTwitter_normal.jpg,,,False,False,en,Oly wrote a new blog post: I Am Alive by Ubisoft is Coming to the PSN: Oly wrote a new blog post: I Am Alive by ... http://t.co/qvvJGlWm,0,0,0,0,0,119554891936051201,119554891936051201,"<a href=""http://erased17_HS5iDNPvEo.com"" rel=""nofollow"">erased17_HS5iDNPvEo</a>",http://erased17_HS5iDNPvEo.com,erased17_HS5iDNPvEo,"{'positive': 0.025613401, 'neutral': 0.25087693, 'negative': 0.72350967}",0.72350967,0.25087693,0.025613401
