id,id_str,url,date,user_id,user_id_str,user_url,username,displayname,rawDescription,user_created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,profileImageUrl,profileBannerUrl,protected,verified,blue,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,conversationId,conversationIdStr,source,sourceUrl,sourceLabel
1707907191603077595,1707907191603077595,https://x.com/TyGuy228/status/1707907191603077595,2023-09-29T23:56:20+00:00,3342132549,3342132549,https://x.com/TyGuy228,TyGuy228,Tyler,,2015-06-23T00:26:18+00:00,167,106,9194,84148,0,821,,https://pbs.twimg.com/profile_images/1848980240673984514/WNqDbtwp_normal.jpg,https://pbs.twimg.com/profile_banners/3342132549/1729401328,,False,False,en,@atakesburner @Raintastical @ProRebornYT And I doubt Ubisoft ditches it without giving it 2-3 years. For a free to play thats fine.,0,0,0,0,0,1707809603877065161,1707809603877065161,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707906563896201434,1707906563896201434,https://x.com/ancientrunekrp/status/1707906563896201434,2023-09-29T23:53:50+00:00,1559184893653012480,1559184893653012480,https://x.com/ancientrunekrp,ancientrunekrp,FateOfNornKRP,,2022-08-15T14:27:28+00:00,36,9,5946,55,0,1,,https://pbs.twimg.com/profile_images/1559185006152617984/eZQj_m2b_normal.png,,,False,False,en,@NightSkyPrince_ Hopefully they take inspiration from Monolithsoft and not Ubisoft,0,0,0,0,0,1707886025274429736,1707886025274429736,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707906441850552683,1707906441850552683,https://x.com/glambertiluvu/status/1707906441850552683,2023-09-29T23:53:21+00:00,531840827,531840827,https://x.com/glambertiluvu,glambertiluvu,RuL // Glambertiluvu,"Artist | #UbiStarPlayer (E3 2019) | Making fan arts for Watch Dogs, Assassins' Creed franchise and R6 Siege.",2012-03-21T02:08:29+00:00,1327,298,6892,22892,8,1604,,https://pbs.twimg.com/profile_images/1625500179888746505/nsmRmdwx_normal.jpg,https://pbs.twimg.com/profile_banners/531840827/1659582058,,False,False,en,@kalmusagi @WeR6Community @Ubisoft @Rainbow6Game OMG Love it! 😍,1,0,1,0,0,1707742167635243364,1707742167635243364,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707906047749349398,1707906047749349398,https://x.com/Ops_Cannoli/status/1707906047749349398,2023-09-29T23:51:47+00:00,1595229808568537089,1595229808568537089,https://x.com/Ops_Cannoli,Ops_Cannoli,Paul Vaccarello,"ILLUMINATOR 117: When you fall down, look to God, and pray, believe, trust, love in Him and be lifted up. /-Directional Artist Director/Supplier.",2022-11-23T01:37:13+00:00,344,564,5141,1091,1,979,"America, USA",https://pbs.twimg.com/profile_images/1759267564096462848/hkNXPJGO_normal.jpg,https://pbs.twimg.com/profile_banners/1595229808568537089/1673821001,,False,False,en,@FortniteGame @UnrealEngine @FortniteStatus A Carmen Sandiego with Sam Fisher season pass would be cool too. It'd hype up and expose people to the character of the upcoming @SplinterCell remake or remaster. It would be good for PR too. @Ubisoft @UbisoftSupport @Ubisoft_UK @Xbox @PlayStation @XboxSupport,1,0,0,0,0,1707183395246162368,1707183395246162368,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707903460874543217,1707903460874543217,https://x.com/PixuySZN/status/1707903460874543217,2023-09-29T23:41:31+00:00,4310608282,4310608282,https://x.com/PixuySZN,PixuySZN,pix,"@Twitch Partner | @RogueCompany 2022 World Champ | Code: ""PIXUY"" for 10% off @ADVANCEDgg | inquiries: pixuyszn@gmail.com #UbisoftPartner",2015-11-28T20:12:37+00:00,4416,994,21010,22659,6,1905,,https://pbs.twimg.com/profile_images/1841120070841323522/zeCKnC3S_normal.jpg,https://pbs.twimg.com/profile_banners/4310608282/1679294042,,False,True,en,@ShineiTheKid Ubisoft is doing right with their content creators and my experience with them has been nothing but Ws. waiting for these dev teams to understand that content rules everything 🤷🏽‍♂️,1,0,1,0,0,1707839362820391395,1707839362820391395,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707903078328840589,1707903078328840589,https://x.com/Fetered/status/1707903078328840589,2023-09-29T23:39:59+00:00,37749004,37749004,https://x.com/Fetered,Fetered,Fetered,Gaming with attitude and grace. #Hoodiesquad #Ubisoft Content Creator Contact: fetered@gmail.com,2009-05-04T20:21:34+00:00,173,296,2834,2328,6,105,"Gastonia, NC",https://pbs.twimg.com/profile_images/1496139148121542656/um3BOZD-_normal.jpg,https://pbs.twimg.com/profile_banners/37749004/1554053329,,False,False,en,So on October 4th we will have a fresh take on the new Assasins Creed; MIRAGE. I want to thank Ubisoft for the review copy and I can’t wait to get into more detail with you all!! See you once the embargo lifts!! Super excited! #AssassinsCreedMirage  #UbisoftPartner #Ubisoft #ad,0,0,2,0,0,1707903078328840589,1707903078328840589,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707902885902549171,1707902885902549171,https://x.com/AngieNello/status/1707902885902549171,2023-09-29T23:39:13+00:00,1703788372248887296,1703788372248887296,https://x.com/AngieNello,AngieNello,AngieNello,,2023-09-18T15:09:53+00:00,2,4,1,4,0,0,,https://pbs.twimg.com/profile_images/1703788706786684928/SQUnqNXt_normal.jpg,,,False,False,en,@assassinscreed @Ubisoft Can't wait❤️ I just hope there won't be any glitches,0,1,0,0,0,1707425078118338944,1707425078118338944,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707901730321522809,1707901730321522809,https://x.com/Connman6669/status/1707901730321522809,2023-09-29T23:34:38+00:00,1696158153774071808,1696158153774071808,https://x.com/Connman6669,Connman6669,Spooky Connman,Owner of a lonely heart.,2023-08-28T13:50:09+00:00,310,568,15051,12134,1,1790,Robotnikland,https://pbs.twimg.com/profile_images/1842299438041038848/rw6Dc-xL_normal.jpg,https://pbs.twimg.com/profile_banners/1696158153774071808/1720822537,,False,False,en,"@Vitaniuss That's an understatement, Sonic's already had a Ubisoft game, we don't need Mario to follow through.",0,0,0,0,0,1707799455074812280,1707799455074812280,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707901418617622552,1707901418617622552,https://x.com/SunsetSpade/status/1707901418617622552,2023-09-29T23:33:24+00:00,1172187735173414915,1172187735173414915,https://x.com/SunsetSpade,SunsetSpade,Se,"Fan of Kamen Rider, K-pop, Marvel, Goro Majima, Star Wars, Assassin’s Creed, a lot! This is where I cry and retweet things. But I hope you’re doing well!",2019-09-12T16:39:39+00:00,38,201,6519,96943,1,266,25 || He/Him,https://pbs.twimg.com/profile_images/1771380648239874048/RsRjz7eQ_normal.jpg,https://pbs.twimg.com/profile_banners/1172187735173414915/1711165048,,False,False,en,"@Elvira04289 Same situation for me, ordered from Ubisoft. I’ve only gotten an email asking me to make sure my shipping address is correct for the release of Mirage, but no actual shipping info yet 🤕",1,0,0,0,0,1707782085824700563,1707782085824700563,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707900511662571684,1707900511662571684,https://x.com/LadySmallz/status/1707900511662571684,2023-09-29T23:29:47+00:00,365804555,365804555,https://x.com/LadySmallz,LadySmallz,Stephy B 🔜 PAX W,"She/her. Senior Producer @nightschoolers | former Riot, PlayStation & CIG 🎮 Ambassador for @wigj 🕹 Dressage, D&D, Cat obsessed & all around Slytherin bastard",2011-09-01T01:36:37+00:00,3593,1057,19530,2700,29,2350,"Los Angeles, CA",https://pbs.twimg.com/profile_images/1546902254032039936/BfluaW4M_normal.jpg,https://pbs.twimg.com/profile_banners/365804555/1700010325,,False,False,en,@javierabegazo @EpicGames @CAGames @CrystalDynamics @bioware @PhoenixLabs @bethesda @relicgames @Blizzard_Ent @Meta @DSVolition @Halo @DeckNineGames @unity ubisoft if someone hasn't already said it as well :),1,0,0,0,0,1707846577497243658,1707846577497243658,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707897222652731823,1707897222652731823,https://x.com/PEAKYCAPONE/status/1707897222652731823,2023-09-29T23:16:43+00:00,1421315573686886400,1421315573686886400,https://x.com/PEAKYCAPONE,PEAKYCAPONE,Michael Rozo,,2021-07-31T03:43:52+00:00,74,148,304,3112,0,4,,https://pbs.twimg.com/profile_images/1482082705609269248/MFobseZb_normal.jpg,,,False,False,en,@XDefiantAlerts When can you download this? I checked the Ubisoft store and there’s no download button.,0,0,0,0,0,1707555673330929876,1707555673330929876,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707896966687129984,1707896966687129984,https://x.com/CloudDosage/status/1707896966687129984,2023-09-29T23:15:42+00:00,1202655506642481153,1202655506642481153,https://x.com/CloudDosage,CloudDosage,Cloud Dosage,The latest cloud gaming content! Emphasizing cloud gaming technology and games.,2019-12-05T18:26:40+00:00,3567,10,11170,8310,36,4327,The Cloud,https://pbs.twimg.com/profile_images/1790141953587232769/qAPhCy-x_normal.jpg,https://pbs.twimg.com/profile_banners/1202655506642481153/1670995325,,False,False,en,Will Ubisoft launch its own Cloud Gaming service in the next year?,2,1,5,0,0,1707896966687129984,1707896966687129984,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707896663325409421,1707896663325409421,https://x.com/Sowga_TGS/status/1707896663325409421,2023-09-29T23:14:30+00:00,1578607615046828032,1578607615046828032,https://x.com/Sowga_TGS,Sowga_TGS,"Sowga T,S,",,2022-10-08T04:46:15+00:00,43,21,2152,63,0,80,,https://pbs.twimg.com/profile_images/1578607685406277633/HfG6Ss7g_normal.jpg,,,False,False,en,@SnapBlastPLAY Have you heard about the FTC still trying to stop it like seriously what evidence do they have they biggest excuse jim ryan is no longer an option cloud games are sold to ubisoft amd sony has agreed on a contract like what straws are they grasping,0,0,0,0,0,1707752239190728806,1707752239190728806,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707896178816221680,1707896178816221680,https://x.com/Chidiebere69/status/1707896178816221680,2023-09-29T23:12:34+00:00,1595788449902116864,1595788449902116864,https://x.com/Chidiebere69,Chidiebere69,Chidi of web3 🦍🦧,Creator @Seedify_gaming @Creators_nexus @Smok3io +5more • Gamer 🎮• CM @Uniquealpha_ • Amb @GR1Dnetwork @xSpiderSensei • Building @Gamefi_gees ApeChain,2022-11-24T14:36:57+00:00,5975,977,17229,23645,10,1213,,https://pbs.twimg.com/profile_images/1809599172565139456/h01BB2-Z_normal.jpg,https://pbs.twimg.com/profile_banners/1595788449902116864/1721649899,,False,True,en,"@ChampionsVerse For she is the Alchemist, breathing existence into Champions!
#ChampionsTactics #Ubisoft #game #tacticalrpg #web3 #P2E #web3game #NFT #whitelist #DarklistIsNear #JoinTheGrimGuard",0,0,2,0,0,1707062553438990485,1707062553438990485,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707894407238979843,1707894407238979843,https://x.com/PunishedRey/status/1707894407238979843,2023-09-29T23:05:32+00:00,1400768232995233796,1400768232995233796,https://x.com/PunishedRey,PunishedRey,"Rey, The PC Player (They/Them)","The Storm That is Approaching⛈️
Provoking😈
Black Clouds in Isolation🏝️
Reclaimer of My Name👑
Born in Flames🔥
#Blessed🙏
My Family Crest is A Demon of Death☠",2021-06-04T10:56:34+00:00,254,237,25266,105717,1,1832,Discord: ReyThePCPlayer#8489,https://pbs.twimg.com/profile_images/1695399429178830848/v_U-7n0f_normal.jpg,https://pbs.twimg.com/profile_banners/1400768232995233796/1693049699,,False,False,en,"Is Ubisoft still going through with AI script writers that they said ""saves screenwriters time"" and definitely isn't about screwing over their employees?

Because their announcement video of it is still on their official YouTube channel",0,0,0,0,0,1707894407238979843,1707894407238979843,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707894372040155244,1707894372040155244,https://x.com/__bodark/status/1707894372040155244,2023-09-29T23:05:24+00:00,1199425838116155403,1199425838116155403,https://x.com/__bodark,__bodark,bork,giant robots are the shit // ACAB // 30,2019-11-26T20:33:08+00:00,512,4227,16214,76266,0,569,NY,https://pbs.twimg.com/profile_images/1199426702084071425/Bp7sexsH_normal.jpg,https://pbs.twimg.com/profile_banners/1199425838116155403/1574800626,,False,False,en,"@KantorakettiR6 Ong Ubisoft needs to increase the tick rates of the servers, it would fix SOOOOOO many of our problems. Battlefield 4 had the same damn issues until Dice upped the tick rates and boom, all the issues got fixed.",1,0,6,0,0,1707778456623173726,1707778456623173726,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707894164934009110,1707894164934009110,https://x.com/TristanHuerta3/status/1707894164934009110,2023-09-29T23:04:34+00:00,1399615222566973443,1399615222566973443,https://x.com/TristanHuerta3,TristanHuerta3,x1g,,2021-06-01T06:34:16+00:00,1,8,18,4,0,6,,https://pbs.twimg.com/profile_images/1811558058059005952/qzvhil3T_normal.jpg,,,False,False,en,@UbisoftSupport hey Ubisoft fix your game my game freezes then I close my app and reset and now I can’t reconnect back it says connection failure like holy shit,5,0,0,1,0,1707802515306107147,1707802515306107147,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707894141382738205,1707894141382738205,https://x.com/Peachyboi232323/status/1707894141382738205,2023-09-29T23:04:29+00:00,1549510328269950976,1549510328269950976,https://x.com/Peachyboi232323,Peachyboi232323,kale peach,a dude who likes old games,2022-07-19T21:43:56+00:00,37,21,150,10,0,12,,https://pbs.twimg.com/profile_images/1549510375116181504/fg2-pXbV_normal.jpg,,,False,False,en,"oh boy i love being able to fucking not acess my for honor @UbisoftSupport  @Ubisoft  

ive been trying everything lmao
help",4,0,0,0,0,1707894141382738205,1707894141382738205,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707893663504671112,1707893663504671112,https://x.com/sirmcdgaming/status/1707893663504671112,2023-09-29T23:02:35+00:00,1378115571934494722,1378115571934494722,https://x.com/sirmcdgaming,sirmcdgaming,Sirmcdonnell (ELITE GAMER),Law Enforcement Officer & Gamer - @AlphaDogsGG (Business 📧 - sirmcdonnellgaming@gmail.com),2021-04-02T22:42:21+00:00,607,459,17702,25945,6,4151,"South Carolina, USA",https://pbs.twimg.com/profile_images/1820629313697325057/4QMPvwBA_normal.jpg,https://pbs.twimg.com/profile_banners/1378115571934494722/1726042511,,False,False,en,@BasimIbnIshaq_ @assassinscreed @sarah_beaulieu @AssassinsFR @Assassins_UK @Ubisoft @UbisoftFR @Ubisoft_UK Sorry for being so random but your eyes are freaking gorgeous,1,0,1,0,0,1707803463248200019,1707803463248200019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707893024347259087,1707893024347259087,https://x.com/Mastytch/status/1707893024347259087,2023-09-29T23:00:02+00:00,63453656,63453656,https://x.com/Mastytch,Mastytch,Andrii Mostovyi,from Luhans’k || Father of Two || Production Coordinator on XDefiant at Ubisoft Kyiv || CoD MP & WoW fan || I love Ubisoft! || Thoughts and opinions are my own,2009-08-06T11:37:42+00:00,489,688,7530,18705,3,712,Irpin,https://pbs.twimg.com/profile_images/1691192507093159936/4iKTQKET_normal.jpg,https://pbs.twimg.com/profile_banners/63453656/1398229322,,False,False,en,"Ubisoft won’t fix everything in next year’s XDefiant, because there would be only 1. Team can’t  take other game to make XD out of it, there’s none, it’s the first one. And there is no paywall to try it. Team only wins if you like the game.
So, that’s why quality &gt; date.
End/",1,0,6,0,0,1707893006999617607,1707893006999617607,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707893018160726225,1707893018160726225,https://x.com/Mastytch/status/1707893018160726225,2023-09-29T23:00:01+00:00,63453656,63453656,https://x.com/Mastytch,Mastytch,Andrii Mostovyi,from Luhans’k || Father of Two || Production Coordinator on XDefiant at Ubisoft Kyiv || CoD MP & WoW fan || I love Ubisoft! || Thoughts and opinions are my own,2009-08-06T11:37:42+00:00,489,688,7530,18705,3,712,Irpin,https://pbs.twimg.com/profile_images/1691192507093159936/4iKTQKET_normal.jpg,https://pbs.twimg.com/profile_banners/63453656/1398229322,,False,False,en,"So the philosophy of the XD release is that this is not the game for 1 month. Ubisoft is building a unique competitive service for community to have fun, compete, create content, master their skills. Free of charge. With seasonal updates, new factions, maps, weapons 6/",1,0,7,0,0,1707893006999617607,1707893006999617607,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707892355448070529,1707892355448070529,https://x.com/xoIncubus9991/status/1707892355448070529,2023-09-29T22:57:23+00:00,1421885296212316162,1421885296212316162,https://x.com/xoIncubus9991,xoIncubus9991,x o Incubus 999,,2021-08-01T17:27:40+00:00,23,67,471,186,0,20,,https://pbs.twimg.com/profile_images/1848493107110612992/HgeHCNCa_normal.jpg,https://pbs.twimg.com/profile_banners/1421885296212316162/1729550086,,False,False,en,@Rainbow6Game you have ruined unranked completely “yeah lemme warm up on a map that is absolutely diar dog shit but is also not even in ranked” aka yacht ubisoft do you know how to listen to a community or make good changes or is it that u have more money then sense,0,1,1,0,0,1707892355448070529,1707892355448070529,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707892216361054466,1707892216361054466,https://x.com/OzorOrozO/status/1707892216361054466,2023-09-29T22:56:50+00:00,1564066191915753474,1564066191915753474,https://x.com/OzorOrozO,OzorOrozO,Ozor,,2022-08-29T01:44:11+00:00,60,208,3308,9225,0,535,,https://pbs.twimg.com/profile_images/1710923279794384896/gHQEDxVA_normal.jpg,,,False,False,en,@emerickfield @MasyerGaming @CaraSeriesXS @PeterOvo5 @capcom_official @Ubisoft @EA @Konami My bad Emerson you don't even know what parity means lol😆,0,0,1,0,0,1706743224792920444,1706743224792920444,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707889387382452406,1707889387382452406,https://x.com/Halo_VFX/status/1707889387382452406,2023-09-29T22:45:35+00:00,1284544578557747201,1284544578557747201,https://x.com/Halo_VFX,Halo_VFX,HaloVFX,"Senior Animator at ILM.
HQ Personal Cinematics

My wishlist:
https://t.co/9D7NBWqQdF

Opinions are my own.
https://t.co/Ja3FerqxFX
Contact: halovfxartist@gmail.com",2020-07-18T17:44:46+00:00,12093,585,17122,31626,44,2047,"UK, London",https://pbs.twimg.com/profile_images/1338513897943404546/UWOp8onl_normal.jpg,https://pbs.twimg.com/profile_banners/1284544578557747201/1661275390,,False,False,en,"@AGE7275 It wouldn't surprise me if it was entirely re-textured for R6 and it's engine, same for the model, would've been scaled / adapted to work with ubisoft's rigs",1,0,1,0,0,1707841629992734940,1707841629992734940,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707888705241842089,1707888705241842089,https://x.com/nonstoptalent/status/1707888705241842089,2023-09-29T22:42:53+00:00,187572016,187572016,https://x.com/nonstoptalent,nonstoptalent,Mr.RealNonstopTalent,"Pop Singer,Host of Real Nonstop Talent & Hasta Las Piedras Cantan via @telemundo.2   Love #Cats @xbox -PSN gamertag RKOROSARIO @impactwrestling  @laclipper Fan",2010-09-06T16:08:37+00:00,913,1031,53580,227593,9,2116,Caguas PR,https://pbs.twimg.com/profile_images/1750872171021225984/zPZUlBCF_normal.jpg,https://pbs.twimg.com/profile_banners/187572016/1448292983,,False,False,en,@JamieMoranUK And on Ubisoft Plus Xbox is the best place to Play,0,0,0,0,0,1707555978185470039,1707555978185470039,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707888310469656737,1707888310469656737,https://x.com/Mohamed81323607/status/1707888310469656737,2023-09-29T22:41:18+00:00,1637210927970803714,1637210927970803714,https://x.com/Mohamed81323607,Mohamed81323607,Mohamed ali,,2023-03-18T21:54:43+00:00,15,101,843,138,0,81,yava israel,https://pbs.twimg.com/profile_images/1637211194237804545/SQvbSWP__normal.jpg,,,False,False,en,@ModernWarzone Anything from a racist company @ubisoft is not good,0,0,0,0,0,1707788343516242157,1707788343516242157,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707887951223361837,1707887951223361837,https://x.com/_L3vi3/status/1707887951223361837,2023-09-29T22:39:53+00:00,1470859097327214594,1470859097327214594,https://x.com/_L3vi3,_L3vi3,ASSASSIN’S CREED NEWS ⛩️,"Assassin's Creed News is a Fan Page and provides all news on the Assassin's Creed franchise! 🦅 Operator: L3vinu, RawdyRiddle and HereticAssassin",2021-12-14T20:51:57+00:00,6732,340,24599,48414,23,9491,Japan,https://pbs.twimg.com/profile_images/1795972483914285057/oFuTH-gO_normal.jpg,https://pbs.twimg.com/profile_banners/1470859097327214594/1726585131,,False,False,en,@mareius_211 @Ubisoft Hope so!! 🥳🙌,0,0,0,0,0,1707885589775757390,1707885589775757390,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707887871951360244,1707887871951360244,https://x.com/PC_FF_FAN/status/1707887871951360244,2023-09-29T22:39:34+00:00,1469255264863883265,1469255264863883265,https://x.com/PC_FF_FAN,PC_FF_FAN,ked | 🎮 yakuza3,"A dude just trying to be healthy, that enjoys consuming content.",2021-12-10T10:39:08+00:00,206,147,9752,29002,1,210,,https://pbs.twimg.com/profile_images/1682332773904957440/ujVA04nu_normal.jpg,https://pbs.twimg.com/profile_banners/1469255264863883265/1674759708,,False,False,en,@NightSkyPrince_ Wasn't the criticism because of ubisoft style open world and doesn't rebirth already show ubisoft towers in rebirth ?,3,0,1,0,0,1707886025274429736,1707886025274429736,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android
1707886538229502288,1707886538229502288,https://x.com/mareius_211/status/1707886538229502288,2023-09-29T22:34:16+00:00,1462758167457284108,1462758167457284108,https://x.com/mareius_211,mareius_211,Mareius,,2021-11-22T12:21:54+00:00,57,94,839,29519,0,139,,https://pbs.twimg.com/profile_images/1807775840601559040/KWHzz2PU_normal.jpg,https://pbs.twimg.com/profile_banners/1462758167457284108/1637584484,,False,False,en,@_L3vi3 Damn! I really hope @Ubisoft does his part and sends me my Collector's Edition asap to play it on launch day!!!🥺,1,0,2,0,0,1707885589775757390,1707885589775757390,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707884163376836873,1707884163376836873,https://x.com/Absolutionis/status/1707884163376836873,2023-09-29T22:24:50+00:00,18354159,18354159,https://x.com/Absolutionis,Absolutionis,𝔸𝕓𝕤𝕠𝕝𝕦𝕥𝕚𝕠𝕟𝕚𝕤,I shoot missiles out of my eyes. I have four eyes; each of those eyes are capable of launching the aforementioned projectiles. It hurts when I do it.,2008-12-24T08:36:47+00:00,224,366,4467,25247,11,124,,https://pbs.twimg.com/profile_images/2442483170/hzprjdyf06ih1qvlbl3p_normal.gif,https://pbs.twimg.com/profile_banners/18354159/1508656016,,False,False,en,@SYACVG Kotaku is accustomed to Ubisoft theme parks.,0,0,1,0,0,1707882635677057329,1707882635677057329,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App
1707883366891020712,1707883366891020712,https://x.com/frod0w/status/1707883366891020712,2023-09-29T22:21:40+00:00,554766686,554766686,https://x.com/frod0w,frod0w,🇬🇧frod0w🇬🇧🔜EGX,"Sarcastic British Twitch Streamer, Level 38, Huge Hearted Business Email: frod0w1986@gmail.com VBI Affiliate code: 7MVZUBEECP",2012-04-16T01:19:11+00:00,1004,1600,13358,18707,5,2368,"London, England",https://pbs.twimg.com/profile_images/1770336697324122112/lkUXbxb__normal.jpg,https://pbs.twimg.com/profile_banners/554766686/1570256573,,False,False,en,@sleepyjoegaming @LogitechGUK @LenovoLegionUKI @elgato @FormatGG @Ubisoft @tiktok_uk Good stuff!,1,0,1,0,0,1707787649245737429,1707787649245737429,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707882952884199542,1707882952884199542,https://x.com/LunarSquadron/status/1707882952884199542,2023-09-29T22:20:01+00:00,1263223886675468288,1263223886675468288,https://x.com/LunarSquadron,LunarSquadron,Lunar Squadron,"YouTube channel focused on Star Wars, Marvel,  & much more! | #EACreatorNetwork | #UbisoftCreatorProgram | Business: lunarsquadron@gmail.com",2020-05-20T21:43:49+00:00,1486,369,2217,1126,3,841,United States,https://pbs.twimg.com/profile_images/1653571175170342912/PNgb9-PG_normal.jpg,https://pbs.twimg.com/profile_banners/1263223886675468288/1688704417,,False,False,en,"Thanks to our incredible friends over @Ubisoft we are getting our hands on a review copy of Assassin’s Creed Mirage!

Be on the lookout for our review and other fun AC Mirage videos starting next Wednesday, October 4th!

So hyped for this game! 

#AssassinsCreedMirage https://t.co/Fcp0dw5fD4",2,1,11,1,0,1707882952884199542,1707882952884199542,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
1707882927470915829,1707882927470915829,https://x.com/paavali_henki/status/1707882927470915829,2023-09-29T22:19:55+00:00,1563733301424422913,1563733301424422913,https://x.com/paavali_henki,paavali_henki,Paavali Henki,"I am Christian. Love, dominion over evil, humour. these are my 3 greatest traits.",2022-08-28T03:41:26+00:00,448,39,8282,44093,0,719,Somewhere in the ether.,https://pbs.twimg.com/profile_images/1837370790536433665/nxfNhN3n_normal.jpg,https://pbs.twimg.com/profile_banners/1563733301424422913/1700894773,,False,False,en,@Falconswift87 @Assassins_UK @Ubisoft_UK @xboxuk @ACFirstCiv @CreedScholars @ThePhotoMode @ArtistSociet @picashotapp @vpgamers_ I did not give him his axe after he died. He was such a hag.,1,0,1,0,0,1707667528653095350,1707667528653095350,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone
