id,id_str,url,date,user_id,user_id_str,user_url,username,displayname,rawDescription,user_created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,profileImageUrl,profileBannerUrl,protected,verified,blue,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,conversationId,conversationIdStr,source,sourceUrl,sourceLabel,sentiment,negative,neutral,positive
1079527409798578176,1079527409798578176,https://x.com/J_W_Gordon/status/1079527409798578176,2018-12-30T23:59:25+00:00,1642335470,1642335470,https://x.com/J_W_Gordon,J_W_Gordon,James Gordon,"I'm here for the sports, cinema, music, gaming and batman.",2013-08-03T07:54:43+00:00,139,288,8815,9647,7,425,Gotham City,https://pbs.twimg.com/profile_images/1145907254878724096/UR2PYnte_normal.jpg,https://pbs.twimg.com/profile_banners/1642335470/1611114194,,False,False,en,"I must say that I am pretty disappointed that the new skin for Thermite is only available for PCs. The uniform and the hood are pretty dope. And as a main Thermite, @Rainbow6Game @Ubisoft you see what I mean.
It is not like if lately you have done or listen the console community",0,0,0,0,0,1079527409798578176,1079527409798578176,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'positive': 0.19877233, 'neutral': 0.39655638, 'negative': 0.40467128}",0.40467128,0.39655638,0.19877233
1079527066415050752,1079527066415050752,https://x.com/SlimNasty2013/status/1079527066415050752,2018-12-30T23:58:03+00:00,346212495,346212495,https://x.com/SlimNasty2013,SlimNasty2013,Slim Gaming,"This page is used for the viewers of both my YouTube and Twitch channels, I hope you all enjoy what I am doing.",2011-07-31T22:31:40+00:00,716,786,19759,8214,17,4714,United Kingdom,https://pbs.twimg.com/profile_images/623810117855805440/iEbxaJ-1_normal.png,https://pbs.twimg.com/profile_banners/346212495/1518907035,,False,False,en,Any ideas why a player keeps getting kicked from our squad on @Rainbow6Game @Ubisoft_UK,0,0,2,0,0,1079527066415050752,1079527066415050752,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.017578764, 'neutral': 0.27115884, 'negative': 0.7112624}",0.7112624,0.27115884,0.017578764
1079527008755961857,1079527008755961857,https://x.com/UbisoftSupport/status/1079527008755961857,2018-12-30T23:57:50+00:00,115717640,115717640,https://x.com/UbisoftSupport,UbisoftSupport,Ubisoft Support,"Official @Ubisoft Player Support 🎮
Join our Discord 👉 https://t.co/PzwLmTf1Bv
Data Privacy Rights: https://t.co/xvMLxtzilL",2010-02-19T17:28:44+00:00,714598,125,586390,5221,942,7891,Worldwide,https://pbs.twimg.com/profile_images/1828839779821096961/02gHtQ_v_normal.jpg,https://pbs.twimg.com/profile_banners/115717640/1718298862,,False,False,en,@Haydenday11 Hey Hayden! We are investigating the issues with the Holiday packs.,0,0,0,0,0,1079524999726288896,1079524999726288896,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",https://www.sprinklr.com,Sprinklr,"{'positive': 0.080729045, 'neutral': 0.09025558, 'negative': 0.8290153}",0.8290153,0.09025558,0.080729045
1079526767528955904,1079526767528955904,https://x.com/UbisoftSupport/status/1079526767528955904,2018-12-30T23:56:52+00:00,115717640,115717640,https://x.com/UbisoftSupport,UbisoftSupport,Ubisoft Support,"Official @Ubisoft Player Support 🎮
Join our Discord 👉 https://t.co/PzwLmTf1Bv
Data Privacy Rights: https://t.co/xvMLxtzilL",2010-02-19T17:28:44+00:00,714598,125,586390,5221,942,7891,Worldwide,https://pbs.twimg.com/profile_images/1828839779821096961/02gHtQ_v_normal.jpg,https://pbs.twimg.com/profile_banners/115717640/1718298862,,False,False,en,@datboi_create Hey Keegan! The progress and items you received on PS4 are bound to that platform and cannot be moved to PC.,1,0,0,0,0,1079501638942027777,1079501638942027777,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",https://www.sprinklr.com,Sprinklr,"{'positive': 0.036652, 'neutral': 0.1926116, 'negative': 0.7707364}",0.7707364,0.1926116,0.036652
1079525767695007744,1079525767695007744,https://x.com/orginarymagoo/status/1079525767695007744,2018-12-30T23:52:54+00:00,146509573,146509573,https://x.com/orginarymagoo,orginarymagoo,Thomas,"If I was a cat, I’d be my wife’s cat @julieerosee_",2010-05-21T16:20:46+00:00,566,460,119148,425,38,7835,"Blackpool, England",https://pbs.twimg.com/profile_images/1595784051134267392/WLEtGpg-_normal.jpg,https://pbs.twimg.com/profile_banners/146509573/1600718732,,False,False,en,"@Solm67 Hahaha. Fuck. A bad little game, but also, no...it seems to be a big game too. Ubisoft after all.",0,0,0,0,0,1079516249904812033,1079516249904812033,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"{'positive': 0.19445981, 'neutral': 0.3613988, 'negative': 0.44414142}",0.44414142,0.3613988,0.19445981
1079525477918769152,1079525477918769152,https://x.com/RStep_/status/1079525477918769152,2018-12-30T23:51:45+00:00,988872272042713089,988872272042713089,https://x.com/RStep_,RStep_,Rheis Stephens,“Fortnite is ruining the youth” @VellyCardwell,2018-04-24T20:08:16+00:00,96,415,2963,23050,1,163,"Arkansas, USA",https://pbs.twimg.com/profile_images/1366487962389794817/0qM8ph5I_normal.jpg,https://pbs.twimg.com/profile_banners/988872272042713089/1688791627,,False,False,en,@VelllyVell @Ubisoft @ESLRainbowSix It’ll be worth it 👍,0,0,0,0,0,1079519507675336705,1079519507675336705,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'positive': 0.014924262, 'neutral': 0.26022005, 'negative': 0.72485566}",0.72485566,0.26022005,0.014924262
1079525258120577025,1079525258120577025,https://x.com/Cardwell_TV/status/1079525258120577025,2018-12-30T23:50:52+00:00,2980005341,2980005341,https://x.com/Cardwell_TV,Cardwell_TV,Mr. Cardwell,"Host, Anchor and Commentator . Seen with: @news3lv @Twitch @IGN @TCL_USA & more. Mental Health matters",2015-01-15T16:32:36+00:00,30711,6553,88271,77788,90,6064,"Las Vegas, NV",https://pbs.twimg.com/profile_images/1849189951986085888/uGZdyr3T_normal.jpg,https://pbs.twimg.com/profile_banners/2980005341/1634250228,,False,True,en,@RStep02 @Ubisoft @ESLRainbowSix I'm going to sell my soul so I can stand at the desk for another minute at the invitational 😂😂😂,1,0,2,0,0,1079519507675336705,1079519507675336705,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.21752937, 'neutral': 0.3463332, 'negative': 0.43613744}",0.43613744,0.3463332,0.21752937
1079525123986784256,1079525123986784256,https://x.com/mun_emi/status/1079525123986784256,2018-12-30T23:50:20+00:00,3273158496,3273158496,https://x.com/mun_emi,mun_emi,Emi 🕸️,,2015-07-09T16:36:05+00:00,446,752,13646,148643,0,214,"Houston, TX",https://pbs.twimg.com/profile_images/1812510467354681344/Xo_41e--_normal.jpg,https://pbs.twimg.com/profile_banners/3273158496/1698462713,,False,False,en,@Ubisoft please fix Shinobi and Warden in For Honor.,0,0,0,0,0,1079525123986784256,1079525123986784256,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"{'positive': 0.11360832, 'neutral': 0.3406361, 'negative': 0.54575557}",0.54575557,0.3406361,0.11360832
1079524483046739969,1079524483046739969,https://x.com/FoxyBoiArble/status/1079524483046739969,2018-12-30T23:47:48+00:00,1075245907,1075245907,https://x.com/FoxyBoiArble,FoxyBoiArble,Arby Flompy,"Just your friendly neighborhood Fox doof :3 YIP YAP! I sometimes like, and rarely retweet NSFW stuff, so beware. 18+ pls
🟦☁️ @arbyfoxxo.bsky.social",2013-01-10T00:07:02+00:00,646,1504,11363,130620,3,288,"Croatia, Europe",https://pbs.twimg.com/profile_images/1455932218854055936/E22tsUfh_normal.jpg,https://pbs.twimg.com/profile_banners/1075245907/1535926118,,False,False,en,"like, doing the right thing to do, getting the good ending, but you actually remain confused if it is the good ending BECAUSE EVERYTHING IS DEAD, so you go look it up online if you indeed got the good ending or the bad ending. Amazingly done, Ubisoft bois",0,0,0,0,0,1079524088815722497,1079524088815722497,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.19039765, 'neutral': 0.25304404, 'negative': 0.55655825}",0.55655825,0.25304404,0.19039765
1079524316579024896,1079524316579024896,https://x.com/ZuperGood/status/1079524316579024896,2018-12-30T23:47:08+00:00,1079520586546720770,1079520586546720770,https://x.com/ZuperGood,ZuperGood,Robin,Jag har en twitch kanal som heter Spexqs som jag brukar streama på ibland dagligen ibland inte,2018-12-30T23:32:19+00:00,5,24,102,145,0,17,,https://pbs.twimg.com/profile_images/1130415812337176577/p-4a96IJ_normal.jpg,https://pbs.twimg.com/profile_banners/1079520586546720770/1558347107,,False,False,en,@Ubisoft @dawnyseed All the DLCs to far cry 5 reminds me of far cry 3 :) Good memorys,0,0,0,0,0,1077594820242137093,1077594820242137093,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.035088528, 'neutral': 0.17531443, 'negative': 0.78959703}",0.78959703,0.17531443,0.035088528
