id,id_str,url,date,user_id,user_id_str,user_url,username,displayname,rawDescription,user_created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,profileImageUrl,profileBannerUrl,protected,verified,blue,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,conversationId,conversationIdStr,source,sourceUrl,sourceLabel,sentiment,negative,neutral,positive
306916142407110657,306916142407110657,https://x.com/Hitilien/status/306916142407110657,2013-02-27T23:58:05+00:00,126742042,126742042,https://x.com/Hitilien,Hitilien,Hitilien Daricu,"Un poco loco, un poco alien y algo divertido D:",2010-03-26T21:14:10+00:00,74,59,5843,52,1,145,Mi mente,https://pbs.twimg.com/profile_images/1416576592/120_4420430_normal.jpg,https://pbs.twimg.com/profile_banners/126742042/1363796657,,False,False,pt,Neta que onda con el Evento de Ubisoft??,0,0,0,0,0,306916142407110657,306916142407110657,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",http://itunes.apple.com/us/app/twitter/id409789998?mt=12,Twitter for Mac,"{'positive': 0.021831483, 'neutral': 0.4218284, 'negative': 0.55634016}",0.55634016,0.4218284,0.021831483
306916057971576834,306916057971576834,https://x.com/GamingNews24/status/306916057971576834,2013-02-27T23:57:45+00:00,996187280,996187280,https://x.com/GamingNews24,GamingNews24,Gaming News,"Here you can find News,Reviews,Previews,Videos,Features,Cheats and Compatitions...Try to enjoy and remember Gaming is not a Crime",2012-12-08T01:04:18+00:00,1882,1949,74685,4,63,24,,https://pbs.twimg.com/profile_images/2945743937/110ed065f083b8b58103e420c555f4fa_normal.jpeg,https://pbs.twimg.com/profile_banners/996187280/1354929427,,False,False,en,Video: TrackMania 2 Canyon: Steam Trailer: Ubisoft celebrates the arrival of Trackmania ²:... http://t.co/uQ12WXfqH4 #videogaming #games,0,0,0,0,0,306916057971576834,306916057971576834,"<a href=""http://erased17_HS5iDNPvEo.com"" rel=""nofollow"">erased17_HS5iDNPvEo</a>",http://erased17_HS5iDNPvEo.com,erased17_HS5iDNPvEo,"{'positive': 0.020351704, 'neutral': 0.42120475, 'negative': 0.55844355}",0.55844355,0.42120475,0.020351704
306915618932805633,306915618932805633,https://x.com/youplaymag/status/306915618932805633,2013-02-27T23:56:00+00:00,809674064,809674064,https://x.com/youplaymag,youplaymag,YouPlay Magazine,"Videogames news 24/7! Exclusive gaming videos, hi-res artworks and a lot more!",2012-09-07T21:57:06+00:00,94,572,4163,1,1,225,,https://pbs.twimg.com/profile_images/2586981912/480330_404777212902075_1378090302_n_normal.jpg,https://pbs.twimg.com/profile_banners/809674064/1350387476,,False,False,en,"More key Vita projects underway at Ubisoft, CEO assures

The chief executive at Ubisoft has insisted that the... http://t.co/7jqdEsjCp1",0,1,0,0,0,306915618932805633,306915618932805633,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",http://www.facebook.com/twitter,Facebook,"{'positive': 0.039319083, 'neutral': 0.3999796, 'negative': 0.56070125}",0.56070125,0.3999796,0.039319083
306914293620822017,306914293620822017,https://x.com/trophies_de/status/306914293620822017,2013-02-27T23:50:44+00:00,72012535,72012535,https://x.com/trophies_de,trophies_de,trophies.de,Germany's biggest PlayStation Trophy Community.,2009-09-06T10:46:32+00:00,519,96,10186,3,31,18,Germany,https://pbs.twimg.com/profile_images/1183662369320439809/-oz3tPeY_normal.png,https://pbs.twimg.com/profile_banners/72012535/1571470713,,False,False,de,Assassin's Creed 3: Ubisoft kündigt Washington-Edition an: Ubisoft hat offiziell die Assassin's Creed 3 Washin... http://t.co/GnQUz0biLL,0,0,0,0,0,306914293620822017,306914293620822017,"<a href=""http://erased17_HS5iDNPvEo.com"" rel=""nofollow"">erased17_HS5iDNPvEo</a>",http://erased17_HS5iDNPvEo.com,erased17_HS5iDNPvEo,"{'positive': 0.030860374, 'neutral': 0.14551754, 'negative': 0.82362205}",0.82362205,0.14551754,0.030860374
306914066650247168,306914066650247168,https://x.com/JulioJoseMtz/status/306914066650247168,2013-02-27T23:49:50+00:00,195798352,195798352,https://x.com/JulioJoseMtz,JulioJoseMtz,El corrido de Jesus Herrera,Por eso esta película basada en hechos de la vida real no es optimista y deja la solución del problema a las fuerzas progresivas de la sociedad.,2010-09-27T16:11:10+00:00,339,347,58403,4293,15,2179,,https://pbs.twimg.com/profile_images/817866847970267136/7bJ1_hu__normal.jpg,https://pbs.twimg.com/profile_banners/195798352/1507654685,,False,False,es,si hay algo que odio en esta vida... es que un juego roto... Ubisoft!! te la jalaste bieeeen cañon!,0,0,0,0,0,306914066650247168,306914066650247168,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.010198695, 'neutral': 0.025733668, 'negative': 0.9640675}",0.9640675,0.025733668,0.010198695
306913751804817408,306913751804817408,https://x.com/Lucaskewea/status/306913751804817408,2013-02-27T23:48:35+00:00,344392196,344392196,https://x.com/Lucaskewea,Lucaskewea,Lucas Arellano,,2011-07-29T00:30:02+00:00,106,446,5445,50,0,1498,A nadie le interesa.,https://pbs.twimg.com/profile_images/930752815802322945/4MIlBB4t_normal.jpg,https://pbs.twimg.com/profile_banners/344392196/1374789028,,False,False,es,"@TheKmikze Si sé, Ubisoft anunció un nuevo AC para el suiguiente año fiscal, pero no sé, encuentro que es un poco apresurado. D:&lt;",1,0,0,0,0,306891158532026370,306891158532026370,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,"{'positive': 0.21835162, 'neutral': 0.366816, 'negative': 0.41483238}",0.41483238,0.366816,0.21835162
306913172487544832,306913172487544832,https://x.com/NerdNet_it/status/306913172487544832,2013-02-27T23:46:17+00:00,966199448,966199448,https://x.com/NerdNet_it,NerdNet_it,NerdNET,"NerdNET la nuova community italiana per gli appassionati dell'informatica, un forum per tutti i WebMaster e gli appassionati di questo mondo tutto da scoprire.",2012-11-23T14:15:50+00:00,94,23,7415,0,2,70,,https://pbs.twimg.com/profile_images/3576112742/87bfd4b20f8cb6fc16888ea2eda892ba_normal.png,https://pbs.twimg.com/profile_banners/966199448/1415831739,,False,False,it,"Ubisoft annuncia la ""Wahington Edition"" di Assassin's Creed III
Scopri di più...
http://t.co/23okAxhXR4 http://t.co/5eptSeTtzG",0,0,0,0,0,306913172487544832,306913172487544832,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",http://www.facebook.com/twitter,Facebook,"{'positive': 0.025643865, 'neutral': 0.25560662, 'negative': 0.7187496}",0.7187496,0.25560662,0.025643865
306912948683677696,306912948683677696,https://x.com/n2sBlog/status/306912948683677696,2013-02-27T23:45:23+00:00,106073401,106073401,https://x.com/n2sBlog,n2sBlog,ɴ2ꜱ Bʟᴏɢ,"[I due schermi di Nintendo, blog per DS 3DS e Switch]",2010-01-18T12:13:27+00:00,43,71,10731,57,1,416,Napoli,https://pbs.twimg.com/profile_images/1500231442/2_normal.png,https://pbs.twimg.com/profile_banners/106073401/1491354252,,False,False,it,New post: Ubisoft Tenta Ancora di Farsi Perdonare per Rayman Legends http://t.co/1hPNJQX26M,0,0,0,0,0,306912948683677696,306912948683677696,"<a href=""http://n2s.altervista.org/blog"" rel=""nofollow"">n2sBlog</a>",http://n2s.altervista.org/blog,n2sBlog,"{'positive': 0.07636468, 'neutral': 0.18273696, 'negative': 0.7408984}",0.7408984,0.18273696,0.07636468
306912010464026624,306912010464026624,https://x.com/SebViard/status/306912010464026624,2013-02-27T23:41:40+00:00,599733925,599733925,https://x.com/SebViard,SebViard,Sebastien Viard,"Starfield @BethesdaStudios. Ex Ubisoft (Far Cry 6/ND/5/4/3/2, Watch Dogs 2/1, TMNT) & EA (Army Of Two).  #Retrogaming #AtariST #Amiga #Demoscene",2012-06-05T01:52:08+00:00,4407,145,2051,19581,85,172,Space,https://pbs.twimg.com/profile_images/1320722344269221890/MCEBn6RY_normal.jpg,https://pbs.twimg.com/profile_banners/599733925/1603719956,,False,False,en,"@JosiahRenaudin Ubisoft Bucharest is behind the Wii U version, so I'm not the right person to answer that :)",1,0,0,0,0,306107929076060160,306107929076060160,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.1260416, 'neutral': 0.4147349, 'negative': 0.45922354}",0.45922354,0.4147349,0.1260416
306911831539200000,306911831539200000,https://x.com/FabianoCabrera/status/306911831539200000,2013-02-27T23:40:57+00:00,117582148,117582148,https://x.com/FabianoCabrera,FabianoCabrera,Fabiano Cabrera,Host do @temdadoemcasa.flow 🎲 https://t.co/oIKihxFyrE Eng Agrônomo 🚜🌱🥜🥩🌽🍊🍅🌳… Campeão Mundial de Boardgames da Minha Rua 🏆,2010-02-26T00:18:38+00:00,442,403,4692,4631,4,406,Brazil,https://pbs.twimg.com/profile_images/1445057268916133892/4nt-10zd_normal.jpg,https://pbs.twimg.com/profile_banners/117582148/1633363855,,False,False,pt,#tks #ubisoft por me OBRIGAR a assistir 20 minutos de #créditos! #assassinscreed3 #theeend #zerado… http://t.co/6A4UC6dDAJ,0,0,0,0,0,306911831539200000,306911831539200000,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,"{'positive': 0.09093938, 'neutral': 0.2399203, 'negative': 0.66914034}",0.66914034,0.2399203,0.09093938
