id,id_str,url,date,user_id,user_id_str,user_url,username,displayname,rawDescription,user_created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,profileImageUrl,profileBannerUrl,protected,verified,blue,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,bookmarkedCount,conversationId,conversationIdStr,source,sourceUrl,sourceLabel,sentiment,negative,neutral,positive
17371929331,17371929331,https://x.com/Gamerang/status/17371929331,2010-06-29T23:53:34+00:00,1908931,1908931,https://x.com/Gamerang,Gamerang,Gamerang,"The premier video game rental/sales with over 10,000 titles – No hidden fees; support for all major platforms including 360, PS3, PS2, PSP, Wii, DS & more!",2007-03-22T17:14:17+00:00,197,141,7629,0,4,99,California,https://pbs.twimg.com/profile_images/585591843955597312/npAp2kcn_normal.png,https://pbs.twimg.com/profile_banners/1908931/1428450841,,False,False,en,"NEW: Interview: Driver: San Francisco creative director Martin Edmondson - http://is.gd/d9k6T, #Playstation #ps3 #ubisoft",0,0,0,0,0,17371929331,17371929331,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.019135272, 'neutral': 0.055581994, 'negative': 0.9252828}",0.9252828,0.055581994,0.019135272
17371867461,17371867461,https://x.com/Jarrod38/status/17371867461,2010-06-29T23:52:30+00:00,48090482,48090482,https://x.com/Jarrod38,Jarrod38,Jarrod,I'm a nobody and my bio is not worth reading about.,2009-06-17T19:52:42+00:00,26,67,8919,15,4,742,Ohio,https://pbs.twimg.com/profile_images/1843110832286183424/R8Sa-8LW_normal.jpg,https://pbs.twimg.com/profile_banners/48090482/1393472020,,False,False,en,"@Ubisoft That nice and all, but when is the beta going to happen? Been waiting for new info on it/",0,0,0,0,0,17371773618,17371773618,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",http://www.echofon.com/,Echofon,"{'positive': 0.07956812, 'neutral': 0.21977456, 'negative': 0.7006573}",0.7006573,0.21977456,0.07956812
17371773618,17371773618,https://x.com/Ubisoft/status/17371773618,2010-06-29T23:50:54+00:00,14922225,14922225,https://x.com/Ubisoft,Ubisoft,Ubisoft,❤ 🎮 | 👉 @UbisoftSupport,2008-05-27T15:54:27+00:00,10983126,611,44300,31038,16390,6807,Worldwide,https://pbs.twimg.com/profile_images/1844303004637265927/Wqe4kFfj_normal.jpg,https://pbs.twimg.com/profile_banners/14922225/1728551077,,False,True,en,You like free MP maps. You want into the Ghost Recon beta. You like pre-ordering stuff. This deal is for YOU: http://ubi.li/wC8xs #GRFS,0,4,5,0,0,17371773618,17371773618,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.01688131, 'neutral': 0.36658484, 'negative': 0.6165339}",0.6165339,0.36658484,0.01688131
17371485604,17371485604,https://x.com/todaygamenews/status/17371485604,2010-06-29T23:45:49+00:00,152710222,152710222,https://x.com/todaygamenews,todaygamenews,Video Game News,,2010-06-06T17:38:04+00:00,468,15,61230,0,30,0,,https://pbs.twimg.com/profile_images/1107949993/todaygamenews-twitter_normal.png,,,False,False,en,"Game News:: Ubisoft Date Shawn White, Brotherhood, Just Dance 2, Conviction on Mac & Every Other Q4 Game http://bit.ly/drIbrR",0,0,0,0,0,17371485604,17371485604,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.020302549, 'neutral': 0.097987, 'negative': 0.8817104}",0.8817104,0.097987,0.020302549
17370876919,17370876919,https://x.com/Dimitta/status/17370876919,2010-06-29T23:35:07+00:00,50417829,50417829,https://x.com/Dimitta,Dimitta,Dimitta D #ExtraLife,,2009-06-24T20:04:39+00:00,433,181,7421,3729,12,270,Bulgaria,https://pbs.twimg.com/profile_images/820947922128924672/431fa-T4_normal.jpg,https://pbs.twimg.com/profile_banners/50417829/1603198609,,False,False,en,@Ubisoft Hey guyz! One big Q about ACreed 2 - Are the missing memory sequences on the PS3 available as DLC or where can I buy them?! Thx :),0,0,0,0,0,17370876919,17370876919,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.06323467, 'neutral': 0.29882023, 'negative': 0.6379451}",0.6379451,0.29882023,0.06323467
17370681704,17370681704,https://x.com/frillipe/status/17370681704,2010-06-29T23:31:40+00:00,61293350,61293350,https://x.com/frillipe,frillipe,Fillipexiled 🀄️🏴‍☠️,Sarmatia state-affiliated media,2009-07-29T20:54:23+00:00,99,269,176073,394393,7,9445,🛣️,https://pbs.twimg.com/profile_images/1332567888645992448/zjyX8m9E_normal.jpg,https://pbs.twimg.com/profile_banners/61293350/1465191023,,False,False,es,aasvm ubisoft,0,0,0,0,0,17370681704,17370681704,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,"{'positive': 0.20652923, 'neutral': 0.29067484, 'negative': 0.50279593}",0.50279593,0.29067484,0.20652923
17369488032,17369488032,https://x.com/GeekCastRadio/status/17369488032,2010-06-29T23:10:32+00:00,34939278,34939278,https://x.com/GeekCastRadio,GeekCastRadio,GeekCast Radio Network,"The GCRN's a #Geek #Podcast Network that covers #PopCulture #Games #Comics #Cartoons #Movies #TV & Unleash The Geek In YOU
Inquiries: feedback@geekcastradio.com",2009-04-24T14:33:16+00:00,1117,991,22243,674,26,1031,"Windsor, CO",https://pbs.twimg.com/profile_images/1266153235317850113/83p5JbLg_normal.jpg,https://pbs.twimg.com/profile_banners/34939278/1717029590,,False,False,en,RT @Blogomatic3000: Ubisoft reveal 'Raving Rabbids Travel in Time' http://bit.ly/aQh4A7 ohh elmer fudd will be huntin wabbits!,0,0,0,0,0,17369488032,17369488032,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,"{'positive': 0.088803366, 'neutral': 0.3268519, 'negative': 0.58434474}",0.58434474,0.3268519,0.088803366
17369487094,17369487094,https://x.com/TFG1Mike/status/17369487094,2010-06-29T23:10:31+00:00,15622147,15622147,https://x.com/TFG1Mike,TFG1Mike,TFG1Mike,"I'm a Nostalgist, Transformers Geek, and co creator/owner of The GeekCast Radio Network. 16 Years of Podcasting.

STILLNESS THEN MIKE!!

Mike Time, Makes Time!",2008-07-27T18:05:56+00:00,1371,2312,131303,1256,34,11584,"Anderson, IN",https://pbs.twimg.com/profile_images/1754975824971747328/BNC1X3I9_normal.jpg,https://pbs.twimg.com/profile_banners/15622147/1728097755,,False,False,en,RT @Blogomatic3000: Ubisoft reveal 'Raving Rabbids Travel in Time' http://bit.ly/aQh4A7 ohh elmer fudd will be huntin wabbits!,0,0,0,0,0,17369487094,17369487094,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,"{'positive': 0.088803366, 'neutral': 0.3268519, 'negative': 0.58434474}",0.58434474,0.3268519,0.088803366
17369486545,17369486545,https://x.com/thisweekingeek/status/17369486545,2010-06-29T23:10:30+00:00,15978788,15978788,https://x.com/thisweekingeek,thisweekingeek,ThisWeekInGeek,"Bringing you our unique take on geek news, reviews, and editorials since 2007! Hosts @BirdmanDodd @DeThPhaseTWIG business email feedback@thisweekingeek.net",2008-08-25T06:50:34+00:00,1068,686,8138,433,36,286,"Ontario, Canada",https://pbs.twimg.com/profile_images/1616546366603366403/p98ro4bf_normal.jpg,https://pbs.twimg.com/profile_banners/15978788/1603251030,,False,False,en,RT @Blogomatic3000: Ubisoft reveal 'Raving Rabbids Travel in Time' http://bit.ly/aQh4A7 ohh elmer fudd will be huntin wabbits!,0,0,0,0,0,17369486545,17369486545,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,"{'positive': 0.088803366, 'neutral': 0.3268519, 'negative': 0.58434474}",0.58434474,0.3268519,0.088803366
17369317479,17369317479,https://x.com/NerdlyUK/status/17369317479,2010-06-29T23:07:30+00:00,104253359,104253359,https://x.com/NerdlyUK,NerdlyUK,Nerdly - Independent Pop Culture Reviews,"The UK's biggest & best pop culture review site since 2008, w/250k uu p/month. Focusing on horror, scifi, comic books, games & more! Twitter run by @philwheat",2010-01-12T19:44:11+00:00,4569,3173,47836,2981,130,480,"Greater Manchester, England",https://pbs.twimg.com/profile_images/3378071277/4aa6644dbab97fe900edb45952009f33_normal.jpeg,https://pbs.twimg.com/profile_banners/104253359/1400873389,,False,False,en,Ubisoft reveal 'Raving Rabbids Travel in Time' http://bit.ly/aQh4A7,0,0,0,0,0,17369317479,17369317479,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,"{'positive': 0.037967127, 'neutral': 0.15552792, 'negative': 0.80650496}",0.80650496,0.15552792,0.037967127
